gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
TRINITY_DN15113_c0_g1	33.4609263450435	0.031750847892813	0.173171321831883	0.64535715825676	0.798393416773752
TRINITY_DN15117_c0_g1	59.6331331197069	-0.136802943540294	0.201449709322302	0.164083104075214	0.326567996097748
TRINITY_DN1512_c0_g1	29880.6437071891	0.399787076011252	0.0461090930628492	7.9322287798473e-19	3.07507114121511e-17
TRINITY_DN15126_c0_g1	24.6452768324337	-0.171784569372995	0.279333706531293	0.046129516963376	0.124296236916701
TRINITY_DN15127_c0_g1	28.3681540389652	-1.47366528858329	0.463863997712191	6.01139685520561e-05	0.000418154470608912
TRINITY_DN1513_c0_g1	1479.99081877989	0.0967246171952715	0.0704774635342598	0.136547986639046	0.285496195471277
TRINITY_DN15130_c0_g1	6.72936204808612	0.0248266637050926	0.184322411692039	0.498796765641992	NA
TRINITY_DN15137_c0_g1	319.30721188415	0.119760931002166	0.119134102504335	0.203518691155604	0.379777648944856
TRINITY_DN1514_c0_g1	5241.98267333376	0.14305271912686	0.0456904205598986	0.00122832377637962	0.00602671315594364
TRINITY_DN15140_c0_g1	11.965090724384	-0.0471384671644136	0.186825027728223	0.345634696870123	0.544926074088115
TRINITY_DN15141_c0_g1	6.79269795093116	-0.0365024461895927	0.187313496393922	0.3080276577539	NA
TRINITY_DN15144_c0_g1	11.1973726149859	0.0316441074957583	0.182461272948458	0.51843641985741	0.699907007014656
TRINITY_DN1515_c0_g1	147.664955735566	-0.136513067557554	0.157669502192135	0.191060272421815	0.362320021638276
TRINITY_DN15153_c0_g1	12.7834184070006	-0.0501542817301093	0.187198663212077	0.331431410121178	0.531085139048969
TRINITY_DN1516_c0_g1	4876.15596056489	-0.127245244724657	0.0448285592849854	0.00330800521964942	0.014168085237695
TRINITY_DN15161_c0_g1	31.5603812712447	0.0137336287888238	0.168381581722416	0.850444686321178	0.924126022982286
TRINITY_DN15163_c0_g1	90.0160778689268	0.147690935741676	0.194570521932398	0.160202113523471	0.321075577090544
TRINITY_DN15165_c0_g1	59.612764961702	0.0789457663123673	0.17743509794492	0.354085520158974	0.553949456060692
TRINITY_DN1517_c0_g1	83.7826910755831	-0.338105472233572	0.285782658862791	0.0236833789018857	0.0723634206447649
TRINITY_DN15172_c0_g1	21.656540191909	0.00063877933676636	0.174647944051491	0.993989840337719	0.997651694027052
TRINITY_DN15176_c0_g1	10.3416907075942	-0.0363395129512036	0.185796833459907	0.386023501088991	0.584097269157795
TRINITY_DN1518_c0_g1	489.694924511807	0.0710303165615842	0.0995206346596873	0.393718540060817	0.590481309930211
TRINITY_DN1519_c0_g1	1166.70088461919	0.396054026026339	0.0769286297795086	4.42807574039317e-08	5.39510147351258e-07
TRINITY_DN15193_c0_g1	12.8978884273092	0.0804066699017428	0.202528598703264	0.133327028766847	0.280435663338031
TRINITY_DN152_c0_g1	4657.47096722697	0.152992874487167	0.0455052028872294	0.000507028696205792	0.00278284132758053
TRINITY_DN1520_c0_g1	382.364244593642	-0.388214825385166	0.12563082794539	0.000302230391481202	0.00176640545481029
TRINITY_DN15202_c0_g1	6.82756167463042	-0.00372066325648915	0.181396127451311	0.920669250251427	NA
TRINITY_DN1521_c0_g1	1079.37745022339	0.10595324119071	0.0727225794073528	0.112412230949161	0.24637746617863
TRINITY_DN1522_c0_g1	8973.47311721106	0.0381493703495888	0.0390395685658255	0.319344534070302	0.518667384096925
TRINITY_DN15225_c0_g1	20.1930330789487	-0.0631140707198384	0.189770790435777	0.280905105942492	0.475594213548069
TRINITY_DN15227_c0_g1	26.5128146494829	0.465912712579487	0.992708878922777	0.0123628086165898	0.0427356601860108
TRINITY_DN1523_c0_g1	871.276169790833	0.210367262583064	0.0839726807299654	0.00529526451640548	0.0210437416438026
TRINITY_DN15232_c0_g1	11.0058372380532	0.00715351935391319	0.179508217530028	0.88072968209813	0.942314467330475
TRINITY_DN15236_c0_g1	16.7506490668431	0.139881239287179	0.254946271261318	0.0346811944569806	0.0985094570617047
TRINITY_DN15239_c0_g1	5.75344454848033	0.00580319718722751	0.181886397917987	0.878509502855286	NA
TRINITY_DN1524_c0_g1	1380.66359937825	0.0183282152837139	0.0666775689627549	0.769589637193326	0.879223664716615
TRINITY_DN15247_c0_g1	6.45632396438173	0.0346284077536406	0.18734704668211	0.294932971560455	NA
TRINITY_DN15248_c0_g1	133.529519787205	0.077405062631567	0.153566133356952	0.420540539784323	0.613954485696761
TRINITY_DN1525_c0_g1	1229.91147887259	-0.313958607226978	0.0764031685843828	9.66626255596226e-06	7.80302083529859e-05
TRINITY_DN15253_c0_g1	6.86885634254524	0.000206961896227608	0.181575136213837	0.997818557778568	NA
TRINITY_DN15258_c0_g1	6.57003956887145	0.0245559764912659	0.184326628023917	0.507631577734979	NA
TRINITY_DN1526_c0_g1	4483.10213202669	1.11356357841449	0.0516410131104895	3.74055230119106e-104	2.62052406929157e-101
TRINITY_DN15265_c0_g1	9.42659726503705	0.0288860501004656	0.184527621473966	0.46446270246019	NA
TRINITY_DN15268_c0_g1	13.6635088750915	0.103337624318649	0.22060483376602	0.0578073544181384	0.148695130378469
TRINITY_DN1527_c0_g1	921.31948924681	-0.106823839604095	0.0848935379844807	0.155963449115481	0.314750927762271
TRINITY_DN15270_c0_g1	34.1406937677887	0.0748776153634862	0.186560675312101	0.31547357640068	0.514322612589407
TRINITY_DN15271_c0_g1	9.27230923468023	-0.0167547144613658	0.180916467202372	0.703853785509586	NA
TRINITY_DN15272_c0_g1	7.5022164896641	0.0132247460707319	0.182615152751306	0.713623851871055	NA
TRINITY_DN15276_c0_g1	12.3321980363174	0.00771347248984337	0.178285798168145	0.881066233249354	0.942450372512747
TRINITY_DN15277_c0_g1	8.27033034597252	0.0296174579158303	0.184759394641061	0.442661680476533	NA
TRINITY_DN15278_c0_g1	8.84046466723934	-0.0510162317470436	0.190069083656799	0.252225661429434	NA
TRINITY_DN15279_c0_g1	11.6715415212743	-0.0359851430373342	0.184431030180962	0.439246094660588	0.632803421919954
TRINITY_DN1528_c0_g1	6733.43884721927	0.0462516076822929	0.0438279555828126	0.277336379541428	0.471342091585917
TRINITY_DN1529_c0_g1	1901.23648390779	-0.0501018979167002	0.0583637507305857	0.363359490599777	0.562295658536227
TRINITY_DN153_c0_g1	12340.8856904353	0.0577715681148996	0.0415464134527226	0.153796864995971	0.311403726647498
TRINITY_DN1530_c0_g1	1108.19461553916	-0.074353387561997	0.0730903718776308	0.267508362972653	0.459335088241558
TRINITY_DN15304_c0_g1	22.2189799734062	0.0922379605068876	0.202491387723664	0.178699699079824	0.345970518865952
TRINITY_DN15306_c0_g1	19.7635512441032	0.17379379978474	0.304861600784325	0.0192252772699809	0.0613607287549538
TRINITY_DN1531_c0_g1	4586.21583273363	-0.127566076275724	0.0462757990956342	0.00428612722904187	0.0176631663287574
TRINITY_DN1532_c0_g1	17618.3873120102	-0.118765518001318	0.0422267054121134	0.00370285586222962	0.0155535804268728
TRINITY_DN15326_c0_g1	16.1248535080462	0.0290086987637934	0.179875744484028	0.594836548712161	0.760249787564356
TRINITY_DN1533_c0_g1	7674.51423099681	0.155210877006692	0.0455559025005948	0.000426022606156952	0.00238903929170234
TRINITY_DN15332_c0_g1	14.2308788366595	-0.0579954525161268	0.189613516880193	0.286519238705102	0.482020702095993
TRINITY_DN15337_c0_g1	10.5962957100015	0.00627292549474546	0.180994943106224	0.879317022352144	0.94172759939177
TRINITY_DN15339_c0_g1	13.1535943769694	0.0164497074691759	0.178552128836939	0.754314591515603	0.871415490410487
TRINITY_DN1534_c0_g1	1455.78412096375	0.0503146960250788	0.0730374263842051	0.455616118152685	0.645950113738296
TRINITY_DN15347_c0_g1	28.2528516558862	-0.0834539468309529	0.190895625853253	0.269690477753578	0.462111147066229
TRINITY_DN1535_c0_g1	253.693781044257	-0.0562012415899273	0.116483666322962	0.53833361324917	0.717338518558793
TRINITY_DN15358_c0_g1	5.5451307339456	-0.00225055211277246	0.182592013430032	0.94285371434531	NA
TRINITY_DN1536_c0_g1	2574.6610181074	0.270590953940419	0.0563430242113155	5.21780081540923e-07	5.3419822961935e-06
TRINITY_DN15363_c0_g1	23.0538152838774	-0.033774541492609	0.176923080141021	0.591195094461136	0.757255861952594
TRINITY_DN15368_c0_g1	9.06612840535914	0.0491744188252703	0.189402259492293	0.274196920775421	NA
TRINITY_DN1537_c0_g1	4628.85210155071	-0.156280799115668	0.049501750084573	0.00101135813460494	0.00510782728331886
TRINITY_DN15373_c0_g1	5.28712522900834	0.00122611170630675	0.182658420033831	0.972734801193319	NA
TRINITY_DN15376_c0_g1	11.6047447131918	0.101210383146354	0.218385362210056	0.0659013447896552	0.164426453751447
TRINITY_DN1538_c0_g1	6162.61646740825	-0.121379991871566	0.0441881511054423	0.00454793972587042	0.0185936610384898
TRINITY_DN1538_c0_g2	4914.1398595068	0.159256311061637	0.052195888042928	0.00143000661253773	0.00687861935054932
TRINITY_DN1538_c0_g3	10321.3089035375	0.0830278218863098	0.0444405720143966	0.0540734504185613	0.14105117066629
TRINITY_DN1538_c0_g4	11704.9247067019	-0.0950708349044716	0.0405551762225568	0.0159338153564466	0.0526368679744115
TRINITY_DN1538_c1_g1	1478.92748078247	0.268071762618715	0.0660628623703784	1.61971191810914e-05	0.000126180575796779
TRINITY_DN15387_c0_g1	10.4575148971182	0.00990710172088694	0.180098526936247	0.827580134432423	0.910787632015105
TRINITY_DN1539_c0_g1	4636.12572832726	0.0885842962284985	0.0456559093031931	0.0448720066106341	0.121508735736361
TRINITY_DN15394_c0_g1	12.098254920039	0.0644260515046134	0.194547496753025	0.197144911955437	0.371115774293976
TRINITY_DN154_c0_g1	36050.2480871111	-0.0434341977080107	0.0375783264540748	0.237007650566964	0.422342121504504
TRINITY_DN154_c0_g2	46.2043012720203	-0.0587427078614408	0.171301860649186	0.470842419195684	0.659624229790342
TRINITY_DN154_c0_g3	415.6742495895	-0.144197482271105	0.112737932333631	0.114548751526137	0.250186196456018
TRINITY_DN1540_c0_g1	3138.59286663155	-0.000784230004124309	0.049204428136805	0.987805065182446	0.995255616199685
TRINITY_DN15402_c0_g1	6.18135996975558	-0.0136442664334605	0.183582868464422	0.660602994862997	NA
TRINITY_DN1541_c0_g1	11209.1509539358	0.153421137043636	0.0414886710405549	0.000142843907849907	0.000901552798064277
TRINITY_DN15416_c0_g1	11.4674432288274	0.0136559480586032	0.179710548215447	0.774180866704298	0.881695998680418
TRINITY_DN15418_c0_g1	6.85610156070919	0.0105566571874149	0.182841179439102	0.761747295207805	NA
TRINITY_DN1542_c0_g1	4938.36292500662	-0.247367846316882	0.0443787827016532	9.50097749560069e-09	1.30878633815803e-07
TRINITY_DN15425_c0_g1	11.9860400671057	0.0207939072295298	0.18228075979837	0.613701090563671	0.773077356312418
TRINITY_DN1543_c0_g1	7254.10064310961	-0.124731551226642	0.0449457190108972	0.00407666381626466	0.0168922343514676
TRINITY_DN15432_c0_g1	13.652209084011	-0.000899793189635397	0.177281984697756	0.984377173427659	0.993289230141819
TRINITY_DN15436_c0_g1	5.56828250757441	-0.0160000506495746	0.184002620357358	0.60954206531322	NA
TRINITY_DN1544_c0_g1	9897.23830744515	0.171398911232535	0.0405843614316943	1.4485013867688e-05	0.000114203389079007
TRINITY_DN1545_c0_g1	406.62165985301	0.053531500950818	0.110709349268939	0.548820682998878	0.725840514947815
TRINITY_DN1546_c0_g1	1768.19624140049	-0.141554566731557	0.0686837820130366	0.0261414852948252	0.0781694170035506
TRINITY_DN15462_c0_g1	5.37064307520047	0.0258271156426486	0.185544607738933	0.420532031580997	NA
TRINITY_DN1547_c0_g1	8464.02836957611	0.191059919837269	0.0442523972734816	8.41143169260944e-06	6.89161446870038e-05
TRINITY_DN1548_c0_g1	1648.56237757569	0.0100941110152916	0.0614128612105674	0.862622804629311	0.931989917140811
TRINITY_DN15488_c0_g1	5.39074411646978	0.0422477421551321	0.190466500363837	0.157130045854511	NA
TRINITY_DN1549_c0_g1	5166.21232641008	0.139100342814198	0.046669663864979	0.00202048656951396	0.00924297214262727
TRINITY_DN15493_c0_g1	13.7596380015469	0.0865642455360053	0.206727906588677	0.109840906229326	0.242312102630956
TRINITY_DN155_c0_g1	8472.94029237788	0.248462901762539	0.0410496608751606	5.48209094597545e-10	8.9613913330212e-09
TRINITY_DN1550_c0_g1	3283.42460510159	-0.119978371210552	0.0675987671098075	0.0557423765914483	0.144444182195225
TRINITY_DN15509_c0_g1	365.494639856442	-0.240119388058473	0.140347948251837	0.0263813076977213	0.0786983528827687
TRINITY_DN1551_c0_g1	43490.4005078077	0.190129513955527	0.0338243220142576	1.03776263921478e-08	1.41760110938977e-07
TRINITY_DN1552_c0_g1	3407.42099839534	0.0231450483697221	0.0482352206468121	0.61817802815585	0.777219600070835
TRINITY_DN1553_c0_g1	913.898860819995	-0.0784689065414011	0.0784782573198632	0.267880220446947	0.459893086319563
TRINITY_DN1554_c0_g1	131.001968535897	0.0536400991495553	0.145203807686866	0.571123122776855	0.743198452256231
TRINITY_DN1555_c0_g1	439.66975703944	0.0529423415182026	0.124841038897428	0.571078938530801	0.743198452256231
TRINITY_DN15556_c0_g1	8.29945066576217	-0.0347386477141523	0.184920172399573	0.422170571042798	NA
TRINITY_DN1556_c0_g1	193.871921985646	0.0329193965376624	0.132598130196722	0.724467153581732	0.851093486057065
TRINITY_DN1557_c0_g1	1717.39400166351	0.0334748103509672	0.0681346339273684	0.597454723945293	0.762007273401227
TRINITY_DN15579_c0_g1	5.53262174318547	0.0248199865649654	0.184630310067318	0.4810448503413	NA
TRINITY_DN1558_c0_g1	2556.26104314951	-0.469194590207335	0.0599011606630049	6.59263701868397e-16	2.0724546115145e-14
TRINITY_DN1559_c0_g1	945.810865580095	-0.221135208324442	0.0939736788082257	0.00724779585067455	0.0274570806115936
TRINITY_DN156_c0_g1	631389.37569485	0.129862156240763	0.0322770057500633	4.28844317904355e-05	0.000310184739675953
TRINITY_DN1560_c0_g1	2025.44597626496	-0.0930156071768796	0.0603425751427733	0.1017119490111	0.228595507768301
TRINITY_DN1561_c0_g1	31670.5100446861	-0.250045201317334	0.0429456372889647	2.16942784612265e-09	3.23974760671544e-08
TRINITY_DN1562_c0_g1	4119.77154185154	0.267925798718009	0.0493524444980272	1.89006289340875e-08	2.4659742397829e-07
TRINITY_DN1563_c0_g1	2426.85941262237	-0.0126872598046305	0.0546688826847478	0.807361242533213	0.900293912792277
TRINITY_DN1564_c0_g1	5259.7806682298	-0.00661072775559882	0.0604933943167053	0.907306323166709	0.95493798088303
TRINITY_DN1565_c0_g1	2612.06675225203	-0.0260358248340176	0.0541163643449625	0.614433157711997	0.773800771807816
TRINITY_DN15655_c0_g1	5.12316037927971	-0.000980029507348262	0.183214515188782	0.971271551782134	NA
TRINITY_DN1566_c0_g1	7023.58867932943	-0.0432213918423796	0.0399405316023326	0.265243625073819	0.457126950399582
TRINITY_DN1567_c0_g1	7750.99814417115	-0.112051736460036	0.0464431146007082	0.0124858801170046	0.0430596034414841
TRINITY_DN15674_c0_g1	9.24592753851173	0.0909916369748241	0.213846330359432	0.0489416626705305	NA
TRINITY_DN1568_c0_g1	997.801776682244	-0.0628426274606824	0.0795956129381181	0.380777495747949	0.579377238333212
TRINITY_DN1569_c0_g1	2645.63067904418	-0.0567233437687913	0.0536916811075514	0.269098268795451	0.461176973675657
TRINITY_DN157_c0_g1	1297.82146153894	-0.519871034648205	0.0947324846434475	4.43855732163017e-09	6.32752473990534e-08
TRINITY_DN157_c0_g2	6501.05319890326	-0.892693590788171	0.117435545050415	1.68934381535598e-15	5.06699820826037e-14
TRINITY_DN1570_c0_g1	6692.06248175367	-0.0235186514215556	0.0446758114718837	0.586882182439578	0.754211274288179
TRINITY_DN1570_c0_g2	736.068162942131	-0.121499684409453	0.0910576504290385	0.12557106213736	0.267972362367977
TRINITY_DN1571_c0_g1	8004.72834741241	0.0137107846556401	0.0533119133248389	0.791051049808781	0.891079441429255
TRINITY_DN1572_c0_g1	9072.01749902236	0.100251238018086	0.0406448382615392	0.0112725049304805	0.0396417097017399
TRINITY_DN1573_c0_g1	3875.69339556868	0.321107209630875	0.0540590958541157	7.31174704093813e-10	1.1737089194357e-08
TRINITY_DN1574_c0_g1	3764.37046230833	0.0466370167224754	0.0483227622862725	0.317613937453654	0.516352975061401
TRINITY_DN1575_c0_g1	1769.84455227239	-0.00907897845508354	0.073567472039766	0.891282867070301	0.947712745037458
TRINITY_DN1576_c0_g1	576.205071088726	0.218254823997143	0.104877774029529	0.0146134930749006	0.0490853219447347
TRINITY_DN1577_c0_g1	11373.2879829891	0.102093820360129	0.0621884482585993	0.0805594990489606	0.1926200796373
TRINITY_DN1578_c0_g1	4801.12441040875	-0.0028451741254894	0.050383713026379	0.952469634587096	0.977819565797364
TRINITY_DN15782_c0_g1	1884.90306884686	-0.0107227647305975	0.0585985687282575	0.847318634281066	0.922671385037048
TRINITY_DN15783_c0_g1	15515.1391592452	-0.54697782195201	0.043752289322202	6.91374690756232e-37	6.9193907825889e-35
TRINITY_DN15784_c0_g1	7333.89920155381	0.0105823430291049	0.0421548604253795	0.797058673632581	0.895018649963552
TRINITY_DN15785_c0_g1	12.6122707543279	-0.00215816119841056	0.178471394252243	0.962791483652187	0.982730655808165
TRINITY_DN15786_c0_g1	16886.8879410757	0.101651804861212	0.0414228423212445	0.0116955530954617	0.0407785228440414
TRINITY_DN15787_c0_g1	721.595014788855	-0.193027113720099	0.0896796340015474	0.0148390361811019	0.049774715069852
TRINITY_DN15788_c0_g1	1406.82103488407	0.211909964898224	0.0696424418370075	0.00105006063632513	0.00527757600503938
TRINITY_DN15789_c0_g1	21.1510887033894	0.0114224004530187	0.175510992635704	0.847766464361554	0.922720841852546
TRINITY_DN1579_c0_g1	3625.90589228898	0.0198667469065215	0.0476541053602733	0.662567473011723	0.81038306213979
TRINITY_DN15790_c0_g1	15.2107412185695	0.0545501808085121	0.188858692727436	0.297976722110247	0.49409225536049
TRINITY_DN15791_c0_g1	151.206951454479	0.37097213672144	0.195017503426149	0.00754247909026674	0.028387043329753
TRINITY_DN15792_c0_g1	3704.10078480182	0.0459987587885163	0.0560444501328554	0.388547683641217	0.586018096440575
TRINITY_DN15794_c0_g1	2323.32940240478	0.0720010363919344	0.0557752648089783	0.175426131153962	0.341995526606652
TRINITY_DN15795_c0_g1	517.107196007099	-0.0993650068385038	0.0938516838029375	0.220515917397493	0.401488791133212
TRINITY_DN15796_c0_g1	2169.1821780207	0.0386207995632193	0.0557934196746461	0.467919104534825	0.657168692605272
TRINITY_DN15797_c0_g1	254.905487302171	-0.0494666745579398	0.118222377643183	0.589056145024424	0.756287806120858
TRINITY_DN15799_c1_g1	67084.2855248712	-0.0287360296949747	0.0428528495298376	0.488129937614513	0.675383674606165
TRINITY_DN15799_c2_g1	16.3143245266007	0.128355763974341	0.243911781485517	0.0332899654965782	0.0953307975446537
TRINITY_DN158_c0_g1	2718.76164609929	-0.155780524170654	0.0560763972447062	0.00344052680746265	0.0146184660539585
TRINITY_DN1580_c0_g1	3820.26806824319	0.0963644155319277	0.0513816097710561	0.0504422745602698	0.133437964348777
TRINITY_DN15800_c0_g1	52.694980994327	-0.0858490872221409	0.179257747935097	0.325533316658715	0.524618923724726
TRINITY_DN15801_c0_g1	111.649935198689	-0.0411834060413842	0.184140040189894	0.422422629399444	0.615619784420468
TRINITY_DN15802_c0_g1	2859.87813362025	-0.43214068180117	0.0671809155255529	1.85160108607887e-11	3.73672910540361e-10
TRINITY_DN15804_c0_g1	4164.42018263602	0.0558880569533849	0.0454711973733998	0.204683509029906	0.381298358321997
TRINITY_DN15805_c0_g1	22467.5862560339	-0.346866046745189	0.0368926659811054	1.18484792397678e-21	5.48159831998314e-20
TRINITY_DN15806_c0_g1	2226.61588343405	-0.332847681787556	0.0619453103206271	1.79525748476249e-08	2.35399537574204e-07
TRINITY_DN15807_c0_g1	11797.9183016381	0.109880044609677	0.106314107335918	0.215144382924897	0.394786923803067
TRINITY_DN15808_c0_g1	4133.45818118586	0.210961853258201	0.0514469221681489	1.93069226303433e-05	0.00014817081154805
TRINITY_DN1581_c0_g1	12109.4786625137	-0.156468591781858	0.0412046443594041	9.28999094764508e-05	0.000616900685270839
TRINITY_DN15810_c0_g1	200.146880202099	-0.10390064264957	0.132420056130651	0.286903309236767	0.482253240273216
TRINITY_DN15811_c0_g1	12.6154483667298	-0.0480395501542389	0.187400119788272	0.333295739610834	0.532925434317421
TRINITY_DN15812_c0_g1	1091.57848057233	0.0879984389998189	0.069764333367753	0.172619311645849	0.338069131114714
TRINITY_DN15813_c0_g1	2272.62598021859	-0.125689796232693	0.0611353177013945	0.0288634763915232	0.0849109107522674
TRINITY_DN15814_c0_g1	77.2822211308246	-0.738150914926916	0.291378383056445	0.000615597332383185	0.00330475021128313
TRINITY_DN15815_c0_g1	256.749747687662	-0.0806987718854358	0.119686914867783	0.385573113980639	0.583781255677052
TRINITY_DN15816_c1_g1	19945.0559991604	-0.115847969227413	0.142190145101414	0.244495432883827	0.431277152793063
TRINITY_DN15817_c1_g1	934.22193004415	0.117034478138298	0.0799962635561659	0.10467905038542	0.23344523105507
TRINITY_DN15819_c0_g1	420.849567584712	-0.296445865203726	0.122108212410064	0.00363124650596002	0.0152920848992941
TRINITY_DN1582_c0_g1	1505.59568948815	0.0223812904369348	0.0717584238017783	0.736769991508847	0.859345947998427
TRINITY_DN15820_c0_g1	3509.05340723555	-0.12058899551338	0.0543762909323918	0.0198639282011236	0.0629687808004592
TRINITY_DN15821_c0_g1	8.6578030345196	0.00726650317377916	0.182297866660173	0.842366046598098	NA
TRINITY_DN15822_c0_g1	20.7924557455992	0.0390921288029246	0.181798255169467	0.479736805022291	0.667051884745382
TRINITY_DN15824_c0_g1	596.976565309519	-0.484603098245574	0.10148719849339	2.13756242171683e-07	2.32946802579985e-06
TRINITY_DN15825_c0_g1	29.5692004539671	0.0473283012926229	0.17996033299737	0.466489841767584	0.655867598631947
TRINITY_DN15827_c0_g1	4494.54568127019	0.555655867869675	0.0583372407572918	1.90130511771551e-22	9.32400029727684e-21
TRINITY_DN15828_c0_g1	30.6394377083966	0.0588704097042497	0.184329647680964	0.376727763979616	0.57589555940026
TRINITY_DN15829_c0_g1	63.9806045073592	0.00927795026240452	0.156532943849047	0.914941268859226	0.959450867632983
TRINITY_DN1583_c0_g1	1731.52098276377	0.687042861300195	0.0690438596316345	2.06302802293434e-24	1.12412104716333e-22
TRINITY_DN15830_c0_g1	38.5095293409099	-0.0153046431809137	0.167613042507869	0.833269199892175	0.913741711602855
TRINITY_DN15831_c0_g1	4752.84881486275	0.314750282881567	0.0507142536099307	1.41900683508618e-10	2.56782639087182e-09
TRINITY_DN15832_c0_g1	51.9205292107519	-0.0941797114477408	0.185266415766966	0.276899965590905	0.470845156469418
TRINITY_DN15833_c0_g1	144.543826237411	0.0588084025885004	0.13652285486618	0.536273099338415	0.715595566397307
TRINITY_DN15834_c0_g1	290.262683348123	-0.0618937505584849	0.115450328382316	0.496388294726186	0.681591548170405
TRINITY_DN15835_c0_g1	639.134516797259	0.0390502887894173	0.0893539156751448	0.620615177067759	0.779384591124274
TRINITY_DN15836_c0_g1	741.841404986487	-0.305681877046426	0.10868195862035	0.00114495523584779	0.00566585315499247
TRINITY_DN15837_c0_g1	25.7643795908236	0.0538810990110462	0.181143010160297	0.424948303834847	0.618263089887038
TRINITY_DN15838_c0_g1	349.838758858627	0.871407422972258	0.152396750738026	6.55531190781112e-10	1.06271899490597e-08
TRINITY_DN15839_c0_g1	232.348320943321	-0.688749065918504	0.166854591873731	2.87961144592389e-06	2.6006656594495e-05
TRINITY_DN1584_c0_g1	2469.22542675248	0.291370400633938	0.0654284833150377	2.38229759964169e-06	2.17354184718936e-05
TRINITY_DN15840_c0_g1	4138.50170327142	0.0426879079456547	0.0561159353450427	0.424815474060983	0.618188452461442
TRINITY_DN15841_c0_g1	1748.60278614347	-0.274545707409773	0.0644169279865398	6.28214708947217e-06	5.29341053724596e-05
TRINITY_DN15842_c0_g1	1174.36451321238	-0.306536308470477	0.0891659274449997	0.000149656688693231	0.000939112477737179
TRINITY_DN15843_c0_g1	567.875915981667	-0.0478782889372163	0.0932667068051702	0.553311173986804	0.728928944857297
TRINITY_DN15844_c0_g1	1573.8845328863	-0.0330539872636277	0.0620720649412659	0.571529267603809	0.743480422893524
TRINITY_DN15845_c0_g1	2821.35093009293	-0.0416625348870783	0.0506261408264927	0.391632819288775	0.588499263303861
TRINITY_DN15846_c0_g1	623.253882454179	-0.0367250880066382	0.0888354112381121	0.636187415492433	0.791089757270062
TRINITY_DN15847_c0_g1	1122.79499496872	-0.751414710901048	0.0838274048677401	2.34248083562956e-20	1.00327738147837e-18
TRINITY_DN15848_c0_g1	1934.41643045147	0.136312674934194	0.0596600748397756	0.0155236557526011	0.0516122086852581
TRINITY_DN15849_c0_g1	172.152728143483	-0.126441897409911	0.147153307854914	0.214331866180979	0.393737955329283
TRINITY_DN1585_c0_g1	9073.35556978682	0.0478305782798443	0.0424667410136945	0.252705162818635	0.441884870195253
TRINITY_DN15850_c0_g1	3749.70638504152	0.0211815973848997	0.0487912385006544	0.651690010484987	0.80267659057347
TRINITY_DN15851_c0_g1	798.568237969763	0.33846167371903	0.0916295971742671	4.7929623966869e-05	0.000342883845271372
TRINITY_DN15852_c0_g1	3311.11531568881	0.107715840657251	0.0522357551386353	0.0312480826558851	0.0904875095036673
TRINITY_DN15853_c0_g1	30.5107489837547	0.0360949505956039	0.173627480142962	0.606316465948943	0.769407672147397
TRINITY_DN15854_c0_g1	869.273748877713	0.097347427461376	0.082358560484166	0.187519906937925	0.357402885201548
TRINITY_DN15855_c0_g1	413.563848069519	-0.295547405609912	0.113291631881403	0.00219972943233419	0.00995613579710833
TRINITY_DN15856_c0_g1	789.020887140862	0.11908579766107	0.0845018346907685	0.111186546943504	0.244579255374949
TRINITY_DN15857_c0_g1	19.3741661029538	-0.0387914958860384	0.180676883476109	0.504657161895312	0.687932931739989
TRINITY_DN15858_c0_g1	2479.32353227181	0.00132860307095811	0.0597163370635003	0.981522859504061	0.992249015091111
TRINITY_DN15859_c0_g1	6007.93116090457	-0.110674382571943	0.0474799932517795	0.0157073742278472	0.0520290193943687
TRINITY_DN1586_c0_g1	548.393838894476	-0.0689960482459897	0.101349418612117	0.418592334664204	0.612038404649152
TRINITY_DN1586_c0_g2	5.0145979861081	-0.00409755544858765	0.182667101170948	0.900753419594174	NA
TRINITY_DN15861_c0_g1	260.791961296994	-0.049196783802727	0.131564325161081	0.600704845329974	0.764165126199272
TRINITY_DN15863_c0_g1	916.243679171664	0.943418325143471	0.0840316573706121	1.99906328658508e-30	1.53178224334582e-28
TRINITY_DN15864_c0_g1	4325.87614556108	0.0406631044333222	0.0517613010302539	0.413062914589267	0.607121394618842
TRINITY_DN15867_c0_g1	428.116405305805	0.0408559032612277	0.0974408505884079	0.623521493423727	0.781092856372681
TRINITY_DN15868_c0_g1	824.465566662771	-0.171699932220143	0.084319993156933	0.0225073180396923	0.069593876208481
TRINITY_DN15869_c0_g1	2144.02953755258	-0.189623513195999	0.069780414322118	0.00333324790607939	0.0142699674652233
TRINITY_DN1587_c0_g1	7292.98855700289	0.0638899051591646	0.041268338249617	0.112284960862483	0.246153530652489
TRINITY_DN15870_c0_g1	7241.70765295572	-0.179444416191523	0.052457663534774	0.000344541024903383	0.00198429734131085
TRINITY_DN15871_c0_g1	4314.31220634679	-0.0293082170551507	0.0545111050908146	0.573433731888945	0.744426551871935
TRINITY_DN15872_c0_g1	1832.09923124013	1.51284448732063	0.071215465891757	1.75513958266913e-101	1.13291875121888e-98
TRINITY_DN15873_c0_g1	2232.4666921724	0.236313280054992	0.0652939999498713	0.000116665400306324	0.000753790676023999
