gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN15853_c0_g1	30.5107489837547	0.213932406622448	0.415129834910575	0.515338548645948	0.606316465948943	0.751631982581334
TRINITY_DN15854_c0_g1	869.273748877713	0.116642718876732	0.0885030480371187	1.31795143177229	0.187519906937925	0.338144492574899
TRINITY_DN15855_c0_g1	413.563848069519	-0.343196753145259	0.112088000563727	-3.06185096905298	0.00219972943233419	0.00916978457202767
TRINITY_DN15856_c0_g1	789.020887140862	0.14283862017299	0.0896730410517979	1.5928825263156	0.111186546943504	0.229737172664939
TRINITY_DN15857_c0_g1	19.3741661029538	-0.357946765449734	0.536507034348147	-0.667180004237293	0.504657161895312	NA
TRINITY_DN15858_c0_g1	2479.32353227181	0.00145886193976761	0.0629913145927829	0.0231597316105982	0.981522859504061	0.991103526931061
TRINITY_DN15859_c0_g1	6007.93116090457	-0.11704237139876	0.0484518128413501	-2.41564483421914	0.0157073742278472	0.0480184674085004
TRINITY_DN1586_c0_g1	548.393838894476	-0.0942850397030093	0.116564500646748	-0.808865814033235	0.418592334664204	0.59067591909342
TRINITY_DN1586_c0_g2	5.0145979861081	-0.128901920536858	1.03361627053464	-0.124709647295105	0.900753419594174	NA
TRINITY_DN15861_c0_g1	260.791961296994	-0.0932806261750354	0.17822489764451	-0.523387177705632	0.600704845329974	0.74621719916767
TRINITY_DN15863_c0_g1	916.243679171664	0.95706443286045	0.0834838612768905	11.4640652483258	1.99906328658508e-30	1.40559137338013e-28
TRINITY_DN15864_c0_g1	4325.87614556108	0.0440048396694347	0.0537617693316571	0.818515465850244	0.413062914589267	0.585627950740927
TRINITY_DN15867_c0_g1	428.116405305805	0.0555049476436367	0.11307564674131	0.490865621760436	0.623521493423727	0.763962255575044
TRINITY_DN15868_c0_g1	824.465566662771	-0.198072832167829	0.0868094903511254	-2.28169559994728	0.0225073180396923	0.0644088592550812
TRINITY_DN15869_c0_g1	2144.02953755258	-0.207894998843483	0.070828043487701	-2.93520742076666	0.00333324790607939	0.0131460259223113
TRINITY_DN1587_c0_g1	7292.98855700289	0.0669463972757503	0.0421575190932521	1.58800609513253	0.112284960862483	0.231303421323495
TRINITY_DN15870_c0_g1	7241.70765295572	-0.189591798897579	0.0529692433393808	-3.57928086083541	0.000344541024903383	0.00182511431673364
TRINITY_DN15871_c0_g1	4314.31220634679	-0.0320233981228375	0.0568797546909759	-0.563001691846573	0.573433731888945	0.725133338885744
TRINITY_DN15872_c0_g1	1832.09923124013	1.51925201642577	0.0710353215228355	21.3872758489223	1.75513958266913e-101	1.03958694544963e-98
TRINITY_DN15873_c0_g1	2232.4666921724	0.252440806283483	0.0655174885605936	3.85302934879767	0.000116665400306324	0.000693519552679604
TRINITY_DN15874_c0_g1	3012.78701375381	0.282806467515867	0.0568641301679254	4.97337190739947	6.57982562183531e-07	6.05505425322268e-06
