gene_id	response_group	interaction_vs_self_padj	interaction_vs_self_lfc	interaction_vs_onu_padj	interaction_vs_onu_lfc	onu_vs_self_padj	onu_vs_self_lfc	sig_reaction_vs_noncontact	sig_reaction_vs_control	sig_control_vs_noncontact	n_significant	mean_noncontact	mean_control	mean_reaction	expression_range	maximum_abs_lfc	minimum_relevant_padj	significance_score	selection_score
gene_22	Non-contact specific	0.00711299011315364	-0.25767776614769	0.216556003847775	0.12393998168219604	4.10222841757416e-5	-0.38149610966665864	TRUE	FALSE	TRUE	2	11.43754395038947	11.081590019696181	11.200284535898865	0.35595393069328907	0.38149610966665864	4.10222841757416e-5	4.386980161195793	5.5059263112223995
gene_23	Reaction-zone specific	5.97449433717556e-16	-0.9569829410843034	2.6080320324403598e-23	-1.1593512962209898	0.117484877452824	0.1929369655779673	TRUE	TRUE	FALSE	2	10.732910708396648	10.915230925104893	9.94558730384885	0.9696436212560435	1.1593512962209898	2.6080320324403598e-23	22.58368707880413	25.872033292502152
gene_24	Multi-region differential response	1.21412902304983e-33	0.823727972645508	0.00421668739171704	0.1969042005387454	1.67931711138373e-20	0.6230570137609339	TRUE	TRUE	TRUE	3	10.851326678447618	11.414829431720854	11.597170953131894	0.7458442746842753	0.823727972645508	1.21412902304983e-33	32.91573515920708	35.30903537918237
gene_25	NA	0.880964390944335	-0.05238374209841785	0.284409940688842	-0.3240387458532863	0.380204380169082	0.25294632912463477	FALSE	FALSE	FALSE	0	7.2590092827632136	7.3617270001971296	7.254640621698206	0.10708637849892355	0.3240387458532863	0.284409940688842	0.5460552282275651	1.3012190984330614
gene_26	Multi-region differential response	1.65343302817866e-10	0.6252518913704177	0.0160423238437223	0.24316112502561596	1.7446876481991e-4	0.3736813566684354	TRUE	TRUE	TRUE	3	11.501259453721172	11.856907289871529	12.09297069956991	0.5917112458487388	0.6252518913704177	1.65343302817866e-10	9.781613391365031	11.623828419954606
gene_27	Non-contact specific	2.20345065297776e-9	-0.5596070154810874	0.656767106390916	-0.04906913624362136	4.76069544626193e-8	-0.5065170451259313	TRUE	FALSE	TRUE	2	11.882629617157356	11.404720535723117	11.360253024125514	0.5223765930318418	0.5596070154810874	2.20345065297776e-9	8.656896671216886	10.298487295210903
gene_28	Reaction-zone specific	4.10591642983289e-11	-0.7817203402994858	3.60908952293329e-13	-0.8532566049069406	0.615162764991997	0.07070813136704854	TRUE	TRUE	FALSE	2	11.163324194193688	11.23759542724988	10.482089088154328	0.7555063390955521	0.8532566049069406	3.60908952293329e-13	12.442602345196317	14.90462189410575
gene_29	NA	0.492911888995226	-0.1321216476623479	0.293886769446479	-0.13094195879941112	0.776661842297294	0.03887094285861255	FALSE	FALSE	FALSE	0	7.088870712950651	7.1740002365380855	7.009684681601915	0.16431555493617012	0.1321216476623479	0.293886769446479	0.5318199650867069	0.9603788153475729
gene_30	Reaction-zone specific	0.0102242182941046	0.2606083066516485	1.08487722485929e-5	0.4349659012297081	0.107607068231715	-0.1699451236648163	TRUE	TRUE	FALSE	2	11.229227924773642	11.069959470313382	11.471743314916425	0.4017838446030435	0.4349659012297081	1.08487722485929e-5	4.964619407975033	6.236335055037493
gene_31	Non-contact specific	0.00542154619267152	0.24538382053410057	0.129057950203105	-0.1372981640483995	7.87840751318851e-6	0.382262162137892	TRUE	FALSE	TRUE	2	11.500174628761439	11.860308156333671	11.730132761849493	0.3601335275722324	0.382262162137892	7.87840751318851e-6	5.103561558922688	6.228219410770704
gene_32	Reaction-zone specific	5.60721004487475e-9	-1.2341699731423392	3.2210703247582e-9	-1.2270612860040293	0.984482384672332	-0.00429453572572097	TRUE	TRUE	FALSE	2	8.829722577989681	8.824526696723783	8.214566064324343	0.6151565136653385	1.2341699731423392	3.2210703247582e-9	8.491999793242705	11.575496253192723
gene_33	Multi-region differential response	6.14426300430589e-42	-1.6706612179019753	6.4426214329411e-26	-1.2943038258788395	0.00370858422068575	-0.3569384339840401	TRUE	TRUE	TRUE	3	11.35513176726593	11.021101858690324	9.926225342927113	1.4289064243388179	1.6706612179019753	6.14426300430589e-42	41.211530202665	45.981759062807775
gene_34	NA	0.165661629065624	0.15187948211126653	0.505303293849449	-0.07665088778034823	0.0332897521024626	0.227311401490783	FALSE	FALSE	TRUE	1	11.21454447475766	11.43416560866488	11.362858951524926	0.2196211339072196	0.227311401490783	0.0332897521024626	1.4776894388755772	2.151933375764363
gene_35	Reaction-zone specific	0.00183158349711634	1.908525649980988	0.00732048779294956	1.2687704653814502	0.433825684004117	0.23542969812124093	TRUE	TRUE	FALSE	2	7.263579439832068	7.323361375477772	7.5628967268044835	0.2993172869724159	1.908525649980988	0.00183158349711634	2.737173278195005	6.853541865129397
gene_36	NA	0.406705451568323	0.12933712793253446	0.43743484042242	-0.1232548533267962	0.0949586410118158	0.24868098928621035	FALSE	FALSE	FALSE	0	11.135452529284729	11.379735457222997	11.270072423683105	0.24428292793826856	0.24868098928621035	0.0949586410118158	1.0224655093577264	1.7641104158684158
gene_37	Multi-region differential response	1.18576530174652e-20	-0.7681476179731225	4.77642434850425e-6	-0.3817096033680428	3.10238633722277e-6	-0.37909955032316384	TRUE	TRUE	TRUE	3	11.374035319878981	11.027471700707457	10.690224393205268	0.6838109266737131	0.7681476179731225	1.18576530174652e-20	19.926001262272802	22.14610742489276
gene_38	Reaction-zone specific	5.50724202140806e-12	-1.0005291975605797	1.71397503515921e-6	-0.6941834244472649	0.0580200069112144	-0.2813691519127928	TRUE	TRUE	FALSE	2	10.788261238242756	10.538168502137923	9.953963659338445	0.8342975789043106	1.0005291975605797	5.50724202140806e-12	11.259065837582193	14.094421811607663
gene_39	NA	0.61726085778445	-0.05549481380970782	0.463426570977198	-0.07718958768536856	0.854291483036887	0.02179753309284659	FALSE	FALSE	FALSE	0	10.117521321311177	10.132374003014496	10.069922854179945	0.06245114883455116	0.07718958768536856	0.463426570977198	0.3340190691693663	0.5508493933746546
gene_40	NA	0.0800647955371793	0.1991288920684547	0.351838419485201	0.10978813355334852	0.464072138480885	0.08901684165367475	FALSE	FALSE	FALSE	0	9.887783077025862	9.954652351528257	10.043573819740795	0.15579074271493276	0.1991288920684547	0.0800647955371793	1.0965584010787548	1.650606927930597
gene_41	NA	0.416978656634045	-0.10398954589718735	0.440059836140804	-0.09614606143094012	0.96370047438431	-0.00670159068136671	FALSE	FALSE	FALSE	0	9.790593039510084	9.793299523137195	9.718604421868372	0.07469510126882284	0.10398954589718735	0.416978656634045	0.3798861741468268	0.6625603672100243
gene_42	Multi-region differential response	7.22462445260404e-23	-1.0257517024293017	1.0075546337975e-5	-0.4638020818857708	4.60972767077352e-8	-0.5474185120338593	TRUE	TRUE	TRUE	3	10.611036205478888	10.153749956180892	9.785809777280365	0.8252264281985227	1.0257517024293017	7.22462445260404e-23	22.14118472329816	25.017914556355286
gene_43	Reaction-zone specific	0.0296486454304675	-0.44733741572669405	2.74561974768419e-5	-0.83520074587602	0.0709458156020423	0.35545932629338506	TRUE	TRUE	FALSE	2	8.85498632588973	9.104949268633801	8.607992877405495	0.4969563912283057	0.83520074587602	2.74561974768419e-5	4.561359610186491	6.728717493166837
gene_44	Reaction-zone specific	0.00913323053224717	0.19052766405571336	0.0262989312531876	0.16247415183786623	0.760194436079725	0.02765366357906504	TRUE	TRUE	FALSE	2	11.897302930050285	11.922131566130991	12.077459180683421	0.18015625063313578	0.19052766405571336	0.00913323053224717	2.039375580168878	2.6005871589134406
gene_45	NA	0.159591352998137	-0.12494034673527026	0.582727076068811	-0.05137189771046364	0.437861394163965	-0.0731444590307284	FALSE	FALSE	FALSE	0	10.69345521630277	10.628807188558854	10.583253266328756	0.11020194997401411	0.12494034673527026	0.159591352998137	0.7969906433545162	1.1570732867990707
gene_46	Non-contact specific	1.55716683818252e-8	0.7874149542062643	0.375392236191283	0.13433601793969416	4.83285343340582e-6	0.64564954132200425	TRUE	FALSE	TRUE	2	11.167049721955888	11.764408232255224	11.907361304960611	0.7403115830047238	0.7874149542062643	1.55716683818252e-8	7.807664853700148	10.1228063451174
gene_47	NA	0.283206396099559	0.1874269994839407	0.358152336160854	0.1584506852076027	0.901292252280278	0.02511902388959442	FALSE	FALSE	FALSE	0	9.726943253521704	9.757533240903715	9.892919850422489	0.16597659690078537	0.1874269994839407	0.283206396099559	0.5478969425098946	1.0887275383785613
gene_48	NA	0.0827176103860256	0.15090932346735608	0.178729232079811	0.1156037252416718	0.728212010490532	0.03393450058612868	FALSE	FALSE	FALSE	0	10.399476234414518	10.429693051232915	10.527235483980238	0.12775924956572027	0.15090932346735608	0.0827176103860256	1.0824020203230675	1.5119799168235
gene_49	Multi-region differential response	2.28862605070089e-32	1.1977140549732523	1.8040595419095902e-9	0.6069603758365764	1.5186939868606e-8	0.5779250221287299	TRUE	TRUE	TRUE	3	10.759595351642792	11.282193830119512	11.854747090471246	1.095151738828454	1.1977140549732523	2.28862605070089e-32	31.640425162932438	35.1310050117074
gene_50	Non-contact specific	2.41770158814967e-6	0.6677757793537752	0.0674960801453872	0.26694994647963366	0.00793410010873837	0.38286292431272345	TRUE	FALSE	TRUE	2	10.916686958324648	11.269926286631005	11.539007815624597	0.6223208572999486	0.6677757793537752	2.41770158814967e-6	5.616597304226962	7.574469720234461
gene_51	Reaction-zone specific	1.0535719696981e-4	0.4943688451537434	0.0441516678876755	0.25374476408106883	0.0775648117111314	0.23145653226170967	TRUE	TRUE	FALSE	2	9.426292677909789	9.601455167521925	9.79736189092983	0.37106921302004103	0.4943688451537434	1.0535719696981e-4	3.9773357923053623	5.33714269563289
gene_52	Non-contact specific	0.0063995316314374	0.424971033300115	0.478448127308422	-0.11259324207416854	2.8680974665552e-4	0.5395386325985531	TRUE	FALSE	TRUE	2	8.87288903901321	9.221484361613822	9.139954115270735	0.34859532260061243	0.5395386325985531	2.8680974665552e-4	3.5424060941242344	4.970078681921953
gene_53	Reaction-zone specific	2.12844085823982e-12	0.6497549350432877	9.2609867785569e-11	0.5957443781003147	0.660103554558555	0.05061356617272052	TRUE	TRUE	FALSE	2	11.768851223100917	11.81270927737588	12.389677460490212	0.620826237389295	0.6497549350432877	2.12844085823982e-12	11.671938412809814	13.592274520285685
gene_54	Non-contact specific	4.10121746608139e-6	0.505134010375209	0.135308926804053	0.1723760684637485	0.00388015688188035	0.3239200265854548	TRUE	FALSE	TRUE	2	11.77188943580469	12.091197657228577	12.260608954359514	0.48871951855482365	0.505134010375209	4.10121746608139e-6	5.3870872017402744	6.886074741045516
gene_55	NA	0.182877913322662	0.2239236781214774	0.0116704632701175	0.3968611033034999	0.318280275635749	-0.16946503370725485	FALSE	TRUE	FALSE	1	9.201951822079884	9.085672369555892	9.360012504643192	0.27434013508730004	0.3968611033034999	0.0116704632701175	1.932911903880741	3.0009742455750406
gene_56	Multi-region differential response	1.34628276266737e-26	1.1522343817874217	2.10364720444888e-8	0.5550638181474608	4.8309207303006e-8	0.5818772234843403	TRUE	TRUE	TRUE	3	9.08280963377115	9.47045161688274	9.884751784951417	0.8019421511802669	1.1522343817874217	1.34628276266737e-26	25.870863714726447	28.977274629481556
gene_57	NA	0.361700155025793	-0.13946505273257973	0.847867690904646	0.031909284539807	0.252570756808531	-0.16842277003334705	FALSE	FALSE	FALSE	0	9.481843793686915	9.35682434060496	9.380081999697557	0.12501945308195417	0.16842277003334705	0.252570756808531	0.5976169344294835	1.0594819275781318
gene_58	NA	0.0172942356306672	-0.30133739915620367	0.499272295925471	-0.09089119055855471	0.0977516983168405	-0.20576338860156315	TRUE	FALSE	FALSE	1	9.509457715991715	9.360160575398117	9.29483649623434	0.21462121975737425	0.30133739915620367	0.0172942356306672	1.7620986281404707	2.579394646210252
gene_59	NA	0.0155673089842179	-0.5815680467628046	0.372387063453755	-0.2112724925753389	0.146012810254728	-0.3303609725490199	TRUE	FALSE	FALSE	1	8.501773885108651	8.322174272487835	8.218075208551019	0.28369867655763237	0.5815680467628046	0.0155673089842179	1.8077864545038853	3.254621224587127
gene_60	NA	0.649162273834446	0.11851030420065664	0.0972525071078684	0.3888779478074255	0.276331172053038	-0.259104264577681	FALSE	FALSE	FALSE	0	9.161735375037855	8.975464451336961	9.262197763025798	0.2867333116888364	0.3888779478074255	0.0972525071078684	1.0120991940220174	2.0765884013257048
gene_61	Reaction-zone specific	0.00321245756371339	0.5331100238379688	0.0063392838496608	0.4874088214098274	0.871334815661687	0.03542940612393525	TRUE	TRUE	FALSE	2	9.777284030377405	9.818523132235352	10.226940024214532	0.4496559938371263	0.5331100238379688	0.00321245756371339	2.493162600615306	4.0090386421283695
gene_62	NA	0.640996012309398	0.1283594276199652	0.936225999693251	-0.0212679180353628	0.579687499659639	0.14327564227131215	FALSE	FALSE	FALSE	0	8.152702285022238	8.218839908746826	8.210089623174762	0.06613762372458787	0.14327564227131215	0.579687499659639	0.23680606462383547	0.5894949728910477
gene_63	Multi-region differential response	3.8641756337216198e-28	2.618993063609671	1.96782376267242e-17	1.5901725533178557	5.3945421833978e-5	0.9524471462260352	TRUE	TRUE	TRUE	3	7.726597379652745	8.030897556472945	8.733700920433565	1.00710354078082	2.618993063609671	3.8641756337216198e-28	27.41294314234385	33.65803281034401
gene_64	NA	0.374644214946341	0.269137577023385	0.955568617251663	0.01626423802103675	0.410974646675487	0.18591127259361495	FALSE	FALSE	FALSE	0	7.145480359875332	7.276777180323613	7.230011360305474	0.13129682044828073	0.269137577023385	0.374644214946341	0.42638096915497453	1.0959529436500253
gene_65	Multi-region differential response	0.00521967329258913	0.27317853964705696	7.98730193969942e-8	0.5088827650698453	0.0194534803715582	-0.23232812139773443	TRUE	TRUE	TRUE	3	11.758816688983526	11.53900504333466	12.019613869036204	0.4806088257015446	0.5088827650698453	7.98730193969942e-8	7.097599897855401	8.595974253696637
gene_66	Reaction-zone specific	5.631878422418e-5	0.410173618691073	6.0420050576143e-7	0.5045476280185179	0.428365245719695	-0.09255333831890764	TRUE	TRUE	FALSE	2	11.851373470186148	11.762694901509118	12.245891206279552	0.4831963047704342	0.5045476280185179	6.0420050576143e-7	6.218818915525323	7.711110476332793
gene_67	NA	0.232516937849628	0.45114786226415343	0.963076061238396	0.0167345232406285	0.236774540865863	0.3908867364757195	FALSE	FALSE	FALSE	0	7.391382406993433	7.505592167301797	7.508059927778052	0.11667752078461913	0.45114786226415343	0.232516937849628	0.6335454051538321	1.652518650466758
gene_68	NA	0.722637959504498	-0.06333347530628364	0.929618001257009	-0.02401823591699032	0.669083443094316	-0.03371019575824659	FALSE	FALSE	FALSE	0	7.100379275272174	7.037336197079596	7.009684681601915	0.09069459367025878	0.06333347530628364	0.669083443094316	0.17451971688748427	0.3918812611703103
gene_69	NA	0.730029638945742	0.06926314774294841	0.0496780233924943	0.34571749583260875	0.130549317273648	-0.2726011113733766	FALSE	TRUE	FALSE	1	9.645002164973896	9.43331562600147	9.706107144971963	0.27279151897049303	0.34571749583260875	0.0496780233924943	1.30383569235664	2.2680622029923505
gene_70	Plate-wide response	0.362890090626208	-0.1271556097829389	3.47721381358313e-7	0.643787645065703	6.09754684768007e-10	-0.7753697254929134	FALSE	TRUE	TRUE	2	10.434357180524376	9.800607425839617	10.322582622236348	0.633749754684759	0.7753697254929134	6.09754684768007e-10	9.214844854300695	11.399334059971281
gene_71	Multi-region differential response	2.9226630277631495e-23	0.8181583928334648	5.07523374797854e-13	0.5686810019201972	0.00428771786554624	0.2434162383463205	TRUE	TRUE	TRUE	3	10.128120840865861	10.325116356093309	10.811829809018144	0.683708968152283	0.8181583928334648	2.9226630277631495e-23	22.534221254303606	24.85424700812282
gene_72	Reaction-zone specific	4.8408913609563e-4	-0.6529922791445889	0.0215698263069253	-0.41538954871059586	0.233734865458475	-0.2143319139071426	TRUE	TRUE	FALSE	2	8.632357152405906	8.513498794075149	8.306415915824667	0.3259412365812384	0.6529922791445889	4.8408913609563e-4	3.3150746636649595	4.947000458535376
gene_73	Reaction-zone specific	4.6873163147915695e-40	0.9458185346658514	5.24674717344089e-50	1.049433106442151	0.213986306638071	-0.10135327016905804	TRUE	TRUE	FALSE	2	12.221466357568543	12.123779348965792	13.1376217537473	1.0138424047815082	1.049433106442151	5.24674717344089e-50	49.28010986277421	52.39281848044002
gene_74	NA	0.341884509308382	0.17728642380991214	0.444060585071531	0.13821376871546456	0.864466835417273	0.03507172076849815	FALSE	FALSE	FALSE	0	8.801751397450253	8.821218501288365	8.909545695947141	0.10779429849688782	0.17728642380991214	0.341884509308382	0.46612057651928523	0.9284877226359973
gene_75	NA	0.215646379908832	-0.2163417709010832	0.293733807604711	-0.17593213630978685	0.84588182351951	-0.03662232367293761	FALSE	FALSE	FALSE	0	8.68447343952427	8.656588985279535	8.560753080942616	0.12372035858165376	0.2163417709010832	0.215646379908832	0.6662578280295735	1.2226617284133936
gene_76	Multi-region differential response	0.0227633608766793	0.21569621161735597	0.0185762945246338	-0.21679403885995369	1.25417423154192e-6	0.4316587819176248	TRUE	TRUE	TRUE	3	10.579948425617326	10.959312932086197	10.767939466503666	0.3793645064688711	0.4316587819176248	1.25417423154192e-6	5.901642126550716	7.144324196854837
gene_77	Multi-region differential response	2.93550799093903e-61	2.249989702888179	8.70050207797298e-24	1.2698052963897002	4.16638056246014e-12	0.9505137540117284	TRUE	TRUE	TRUE	3	8.931048681591216	9.554704624911032	10.55822258788339	1.6271739062921746	2.249989702888179	2.93550799093903e-61	60.53231673306318	66.65947004513171
gene_78	Plate-wide response	0.267879907216185	0.25798863407159156	8.0212962820223e-4	0.7474385774560548	0.0404595986785446	-0.4548029876232841	FALSE	TRUE	TRUE	2	8.953276223131994	8.659187703523004	9.13156340746557	0.472375703942566	0.7474385774560548	8.0212962820223e-4	3.095755441860777	5.0630083007154525
gene_79	NA	0.0173553632544889	-0.3249674080909234	0.282863245514832	-0.149210419293233	0.216324445183034	-0.1696573467152761	TRUE	FALSE	FALSE	1	9.324348959426096	9.203596447196269	9.107057044557576	0.21729191486851995	0.3249674080909234	0.0173553632544889	1.7605662919453746	2.6277930229957414
gene_80	Reaction-zone specific	0.00113668155271554	0.4189483103883553	1.2524917088573e-4	0.48734950406123434	0.651736318537689	-0.06877923474730374	TRUE	TRUE	FALSE	2	10.969289667831765	10.90241192853696	11.361072002376163	0.45866007383920326	0.48734950406123434	1.2524917088573e-4	3.9022251403584742	5.335584222320146
gene_81	Multi-region differential response	8.172850469894639e-26	1.1230723876016415	1.66964786262397e-10	0.6683114369679084	5.66077519767662e-5	0.4381050916017298	TRUE	TRUE	TRUE	3	10.18817574965279	10.560051437589701	11.15348426735926	0.96530851770647	1.1230723876016415	8.172850469894639e-26	25.08762644684086	28.299079739750617
gene_82	Multi-region differential response	6.4409720071745e-4	0.4405286278078897	5.77323012304933e-10	0.775628903699196	0.0132279796387172	-0.3233758476132486	TRUE	TRUE	TRUE	3	10.056023012803292	9.791393676284033	10.42419382874063	0.632800152456598	0.775628903699196	5.77323012304933e-10	9.238581131020577	11.422639090875567
gene_83	Plate-wide response	0.618082869594245	-0.07763814740404466	1.0040267128968e-4	0.5304790449205834	6.84495995180358e-6	-0.608407345163308	FALSE	TRUE	TRUE	2	10.340833872440987	9.844672795338406	10.279107585565756	0.49616107710258106	0.608407345163308	6.84495995180358e-6	5.164629088473979	6.877604855903176
gene_84	NA	5.3927017963568e-4	0.5183200522693303	0.0606424380010191	0.28046152275311054	0.152070664447097	0.22318233274714225	TRUE	FALSE	FALSE	1	9.57414750426026	9.752686515058663	9.980715532183636	0.40656802792337565	0.5183200522693303	5.3927017963568e-4	3.2681935945046074	4.711401726966644
gene_85	Multi-region differential response	6.90969547978341e-17	1.0323958912405755	0.00822130371869211	0.323935310977854	1.93666645941931e-8	0.690305744014295	TRUE	TRUE	TRUE	3	9.610693009727015	10.147311178558647	10.424541273388288	0.8138482636612725	1.0323958912405755	6.90969547978341e-17	16.160541092186424	19.03918113832885
gene_86	NA	0.618307868626342	-0.14788286245222138	0.305886821623435	-0.25851083644173034	0.645166641334952	0.1150576491968919	FALSE	FALSE	FALSE	0	7.228806807064087	7.284357854382691	7.14890101882399	0.13545683555870092	0.25851083644173034	0.305886821623435	0.5144392331150529	1.1669177415572145
gene_87	Non-contact specific	0.0101281670272748	-0.3430735387684991	0.981427109058469	-0.00396696948918593	0.00883279621820222	-0.335113723652508	TRUE	FALSE	TRUE	2	9.494860842771208	9.254041556942392	9.250451634318058	0.24440920845315084	0.3430735387684991	0.00883279621820222	2.0539017890730213	2.9844580750631704
gene_88	Reaction-zone specific	1.65868807257796e-5	0.6613306429123141	0.011554514041849	0.3756888999126777	0.0894198337736382	0.26643941463512294	TRUE	TRUE	FALSE	2	8.974833717098024	9.146458198545963	9.409898314476978	0.435064597378954	0.6613306429123141	1.65868807257796e-5	4.7802352782886075	6.5379611614921895
gene_89	NA	0.326837899693624	-0.18042973163142872	0.0877892546866272	0.2966685578948947	0.00475187187217623	-0.47952586971033434	FALSE	FALSE	TRUE	1	9.515728705814741	9.16117350186581	9.38086811105888	0.3545552039489319	0.47952586971033434	0.00475187187217623	2.3231352780346564	3.636742221404257
gene_90	Reaction-zone specific	1.04027436404977e-12	-0.8233883967159136	2.31078123621972e-7	-0.5926395410977204	0.063385695586511	-0.21867361727567103	TRUE	TRUE	FALSE	2	10.33668350314788	10.159737665328878	9.693190465884872	0.6434930372630081	0.8233883967159136	1.04027436404977e-12	11.982852103895063	14.273121934589899
gene_91	NA	0.0176931448393569	-0.27921898471957757	0.369078032011082	-0.11092669151599847	0.171813056338103	-0.1638757895888645	TRUE	FALSE	FALSE	1	10.084445141205022	9.948550357002777	9.860247016955675	0.22419812424934626	0.27921898471957757	0.0176931448393569	1.752194967260303	2.5348310609488043
gene_92	Multi-region differential response	0.0179755668831898	0.3187982277355216	5.074345656182379e-11	0.8503275501246964	8.59048852127208e-5	-0.516046235362954	TRUE	TRUE	TRUE	3	10.106365495615325	9.694443407518477	10.377584563062582	0.6831411555441047	0.8503275501246964	5.074345656182379e-11	10.294619952672097	12.678416208465594
gene_93	Multi-region differential response	3.37737859761877e-53	-1.5441605997540149	6.14257276329161e-63	1.744889311900269	9.332193913208335e-234	-3.3036487971591124	TRUE	TRUE	TRUE	3	12.008808707356218	9.280574688321233	10.614475417804114	2.7282340190349856	3.3036487971591124	9.332193913208335e-234	233.0300162456004	242.36554785895362
gene_94	Reaction-zone specific	1.08173617017146e-20	2.7029101237060607	7.78583770530425e-30	2.8742646365361506	0.702248647102092	-0.1113151789773211	TRUE	TRUE	FALSE	2	7.631062528774467	7.595745521158757	8.553340485266569	0.9575949641078116	2.8742646365361506	7.78583770530425e-30	29.108694653331113	35.814818890511226
gene_95	Multi-region differential response	1.82878289211963e-8	-1.1059523424377176	5.0421610125853e-18	1.7722670243143706	9.10538325238928e-49	-2.9367696270421857	TRUE	TRUE	TRUE	3	9.920765338811899	8.212542973167041	9.132964033689223	1.7082223656448576	2.9367696270421857	9.10538325238928e-49	48.040701769704874	55.6224633894341
gene_96	Non-contact specific	0.00307022947089759	0.6874263981270179	0.662431832826436	0.1070821721679462	0.0148573747980052	0.550582853232758	TRUE	FALSE	TRUE	2	8.467797407830421	8.80448210056979	8.867923416830534	0.40012600900011286	0.6874263981270179	0.00307022947089759	2.512829163864755	4.287807969118903
gene_97	Multi-region differential response	4.35765849011765e-17	3.2425644440164443	9.5705266417481e-4	1.1997483678467165	1.7367022865251e-6	1.81058340127905	TRUE	TRUE	TRUE	3	10.555362204499191	12.366268030588587	13.733659632606832	3.1782974281076406	3.2425644440164443	4.35765849011765e-17	16.360746808433277	26.024173124573807
gene_98	Plate-wide response	0.0592785842797151	-0.4528206364206276	3.1796072872173e-4	0.8724861929195544	1.1077911390519e-8	-1.3992758139440256	FALSE	TRUE	TRUE	2	9.374938181058702	8.537350917693642	9.066244867440584	0.8375872633650605	1.3992758139440256	1.1077911390519e-8	7.95554211298989	11.591681004243002
gene_99	NA	0.135667629810272	-0.45831450732309253	0.899152158989958	-0.03990840376557458	0.164624639376995	-0.3890577585755241	FALSE	FALSE	FALSE	0	7.928567861856929	7.795132687202143	7.7792671203925075	0.14930074146442163	0.45831450732309253	0.135667629810272	0.8675237623018014	1.9334535184124082
gene_100	NA	0.0956508358364223	-0.1530938920644432	0.323699441871774	-0.09219346775555672	0.568191580387196	-0.05625254086563482	FALSE	FALSE	FALSE	0	11.241012463201132	11.1901297160412	11.10692085929328	0.13409160390785146	0.1530938920644432	0.0956508358364223	1.0193112305759435	1.4595906186126815
gene_101	Multi-region differential response	0.0328525011474763	0.25868064431142973	1.95953326077986e-8	0.653105623434724	0.00117928935216102	-0.3854449158560416	TRUE	TRUE	TRUE	3	10.921840614657983	10.575185955840714	11.159423137278958	0.5842371814382439	0.653105623434724	1.95953326077986e-8	7.707847360483626	9.598295788791319
gene_102	Multi-region differential response	3.0158375869613e-4	1.097480725006427	9.659065401521769e-60	-3.531011195314115	3.78022281854339e-67	4.735528946912979	TRUE	TRUE	TRUE	3	7.528564601041358	9.408099166113185	7.783057153655236	1.8795345650718271	4.735528946912979	3.78022281854339e-67	66.42248260068874	77.77307505958652
gene_103	Non-contact specific	1.76337898509264e-6	0.6789996307164764	0.357807442543506	-0.13623475947712138	3.21637582138221e-9	0.8202168336103977	TRUE	FALSE	TRUE	2	9.290879993789236	9.89367526979303	9.78768855847718	0.6027952760037945	0.8202168336103977	3.21637582138221e-9	8.49263321128663	10.73586215451122
gene_104	Reaction-zone specific	0.00500660671272417	-0.63024660032916	7.17884262997784e-6	-0.9651398047705484	0.149654916167662	0.29454065597021806	TRUE	TRUE	FALSE	2	8.298519149756778	8.457625413886182	8.044635448599854	0.4129899652863287	0.9651398047705484	7.17884262997784e-6	5.143945566889959	7.487215141717385
gene_105	Multi-region differential response	0.00358268020830074	-0.3697030569318319	8.04390683398692e-9	-0.706337810192398	0.00890687130300784	0.3274811364914835	TRUE	TRUE	TRUE	3	10.457097530162812	10.750602291571104	10.149736274056103	0.6008660175150009	0.706337810192398	8.04390683398692e-9	8.094532968124984	10.10807460602478
gene_106	Reaction-zone specific	0.018086167150588	0.5034132395184775	1.51725845448537e-5	0.895945253634893	0.0966930174232829	-0.34942748242370336	TRUE	TRUE	FALSE	2	8.48599555859632	8.317059213123379	8.778487162132238	0.46142794900885953	0.895945253634893	1.51725845448537e-5	4.818940433849943	7.072258890128588
gene_107	Multi-region differential response	1.7170141430292595e-213	2.3813369976695	4.028172215620179e-55	1.1946505771499387	6.75562120548118e-53	1.1750502594111452	TRUE	TRUE	TRUE	3	13.927602725435062	15.098130518544131	16.295072924054853	2.3674701986197917	2.3813369976695	1.7170141430292595e-213	212.76522612754482	219.8953703215036
gene_108	Multi-region differential response	5.6301880137942e-4	-0.4734628935251575	6.2297286317254e-4	0.46998951392091776	8.14405670024445e-13	-0.9603997893226726	TRUE	TRUE	TRUE	3	10.698726294987072	9.899735097682195	10.292928535832036	0.7989911973048773	0.9603997893226726	8.14405670024445e-13	12.089159211368125	14.808949987318348
gene_109	Plate-wide response	0.791091942820661	-0.04034611470546188	7.8081542365399e-4	0.4393947744391062	2.3215627563066e-4	-0.47901681470655005	FALSE	TRUE	TRUE	2	10.929671975215273	10.502399410339958	10.896507087596767	0.42727256487531484	0.47901681470655005	2.3215627563066e-4	3.634219572023961	5.019525766312376
gene_110	Reaction-zone specific	0.00302108494960256	-0.47810947921564834	6.26756480825092e-5	-0.6132592471516946	0.430839976631005	0.1298675865890364	TRUE	TRUE	FALSE	2	8.89188122594343	8.971374005394823	8.618495583511994	0.3528784218828296	0.6132592471516946	6.26756480825092e-5	4.202901166628583	5.782298082814801
