gene_id	baseMean	dispersion	maxCooks	betaConverged
gene_231	10649.3707552844	0.00241694842507385	0.0194009810352861	TRUE
gene_232	3371.57552932194	0.012603863762107	0.257835120756836	TRUE
gene_233	1698.86138955405	0.00473630527080667	0.0439537954839174	TRUE
gene_234	11799.8575103337	0.00624771465130628	0.0648748613819637	TRUE
gene_235	1353.56469359588	0.0052299048564364	0.0679719733747746	TRUE
gene_236	362.258637807043	0.0081440247595666	0.0541028212809022	TRUE
gene_237	3791.51397225492	0.00422947346238337	0.0540176993933503	TRUE
gene_238	174.370564827926	0.0170674457994761	0.126335061173731	TRUE
gene_239	1700.21662149168	0.0164576336981095	0.331856478688028	TRUE
gene_240	1691.8834495111	0.00590870700856483	0.0671312658506707	TRUE
gene_241	1855.82535072928	0.00362253714954477	0.0241116822948825	TRUE
gene_242	1891.81200320204	0.021855592408015	0.0595834609288777	TRUE
gene_243	13390.084984025	0.00628287106727803	0.0872086297439225	TRUE
gene_244	485.837295213043	0.00909488216423802	0.121461707469522	TRUE
gene_245	876.885800667955	0.00620596076929334	0.0499580751146388	TRUE
gene_246	11915.2697866739	0.00371339441983232	0.0267848455422082	TRUE
gene_247	236.17997768017	0.00928156787471236	0.085066029909664	TRUE
gene_248	828.125320340428	0.0308424274299511	0.645814093347406	TRUE
gene_249	1134.76588005676	0.00333569944860093	0.019790622612561	TRUE
gene_250	6570.67776741193	0.0107289020482629	0.189604098612396	TRUE
gene_251	396.032259660895	0.00850238496968175	0.0558965160391685	TRUE
gene_252	347.905503735603	0.0177883502126056	0.369605348289648	TRUE
gene_253	3125.58049445426	0.00319924572979787	0.023807310872367	TRUE
gene_254	6.14714656573781	0.589187701813348	0.207861265924857	TRUE
gene_255	19.3593398795057	0.301256109152156	1.53628722239924	TRUE
gene_256	122.33245916097	0.0519230177359381	0.343842961891765	TRUE
gene_257	1475.77866514195	0.0189142338323983	0.38346769036751	TRUE
gene_258	16225.2123249573	0.0153578662194377	0.234189959521215	TRUE
gene_259	898.553480371143	0.00869289494545204	0.084488669726958	TRUE
