gene_id	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	shrunk_log2FoldChange	shrunk_lfcSE
gene_121	interaction_vs_self	434.225768599279	0.0131562104988625	0.135318127649065	0.0972243019278386	0.922548269317621	0.943941332220755	0.012768518822587102	0.1320985139262132
gene_122	interaction_vs_self	107.538332757254	-0.0997115186500476	0.20371118591704	-0.48947493089876	0.624505498505726	0.691740044928703	-0.08893112806976652	0.19292631558086534
gene_123	interaction_vs_self	507.41859091288	-0.162947554450862	0.216773210434087	-0.751695996588142	0.452233898497384	0.531747550980441	-0.1444723044750395	0.20474126629595377
gene_124	interaction_vs_self	322.935704163235	0.174392796693847	0.169508754584815	1.02881291955094	0.303567594496799	0.381352892411594	0.16195867243809275	0.1638450321720762
gene_125	interaction_vs_self	412.860531544014	-0.0352786374861402	0.173781982385536	-0.203005150487203	0.839131006527418	0.875330418702741	-0.03215385177322669	0.16700732093822362
gene_126	interaction_vs_self	3356.87513994023	-0.329652880853806	0.114735343043173	-2.87315897708836	0.00406389559484791	0.00783842863720102	-0.3190844424980344	0.1133437446324829
gene_127	interaction_vs_self	2159.99356104745	0.623597391956986	0.0816590540965485	7.6365982787369	2.23036021885419e-14	1.39356813674393e-13	0.6164338381124183	0.08151054265587229
gene_128	interaction_vs_self	9355.90543032118	-0.3479605841282	0.0802693413324767	-4.33491266219492	1.4581800454202e-5	4.02775772468439e-5	-0.3424088642092499	0.07982562632371333
gene_129	interaction_vs_self	1453.37833864993	-1.04362985101524	0.120443434261961	-8.66489615984695	4.51924720186771e-18	3.5786083300636104e-17	-1.0262975368196297	0.12057161163660338
gene_130	interaction_vs_self	1169.55158004793	0.828007035058503	0.0795831051457796	10.4043067123577	2.36974740697406e-25	2.74865010890216e-24	0.8205616794245683	0.07954528161292418
gene_131	interaction_vs_self	992.396430600719	1.2614655661602	0.152868131666816	8.25198523986431	1.55784667295583e-16	1.13105746569143e-15	1.2373084900386657	0.1536717309533676
gene_132	interaction_vs_self	1.29639952572162	-1.91689357907232	2.41261323569267	-0.794529993748448	0.426886954927084	0.50632566636772	-0.1340392871912119	0.6059650590929966
gene_133	interaction_vs_self	50.8271925403436	0.270711584626341	0.292669134760046	0.924974834972922	0.354978997635255	0.434134251447828	0.22117621202047108	0.2673985242752287
gene_134	interaction_vs_self	822.252367210706	-0.719923312928771	0.0911665869645537	-7.89678912964772	2.8617992953647703e-15	1.90786619690985e-14	-0.7101867649048479	0.09106183695778883
gene_135	interaction_vs_self	1322.53619453342	-1.09121550888761	0.14670300515602	-7.43826282036343	1.02017939540066e-13	6.12393802568699e-13	-1.0660088312401659	0.14716395201436452
gene_136	interaction_vs_self	12624.5435872089	-1.64696481016279	0.0968644997244377	-17.0027700018904	7.83295541101047e-65	2.82911807249998e-63	-1.6368997419114644	0.09698583450159022
gene_137	interaction_vs_self	663.458000769308	-0.113318861367709	0.095998470441186	-1.18042361349012	0.23783177481739	0.309646738403066	-0.1103812920013638	0.09488201026122409
