gene_1887	700	658	677	744	699	963	1249	1583	1546
gene_1888	1989	2123	2049	3992	3378	4298	1903	3194	3259
gene_1889	2389	2344	2165	2155	1692	3587	3811	4413	6378
gene_1890	1347	1210	1125	1471	1201	2698	3655	4194	5261
gene_1891	0	0	0	0	0	0	0	0	0
gene_1892	2086	1967	1908	101	59	118	973	1354	1798
gene_1893	302	323	320	15	16	12	195	252	326
gene_1894	1147	1165	1045	731	613	1116	2732	3356	4514
gene_1895	486	527	511	378	343	527	956	1123	1413
gene_1896	2241	2031	1882	1729	1407	2832	4152	4839	7428
gene_1897	749	750	732	1165	945	1533	1811	2359	2817
gene_1898	4248	3963	3640	2983	2374	4742	6740	7263	9786
gene_1899	60	53	46	47	40	79	192	190	241
gene_1900	1771	1717	1635	2117	1743	2825	2688	3257	4075
gene_1901	307	261	289	340	334	597	515	559	846
gene_1902	397	483	520	591	568	551	635	1102	1165
gene_1903	1820	1663	1687	2112	1783	2762	1690	2178	2586
gene_1904	167	164	150	213	168	320	87	117	232
gene_1905	991	1011	955	2391	1959	3307	1155	1578	1728
gene_1906	377	376	341	416	365	833	873	958	1264
gene_1907	12	7	5	11	4	19	4	3	18
gene_1908	1	3	4	4	7	11	2	14	8
gene_1909	13	9	6	8	11	5	29	49	44
gene_1910	14	14	7	8	6	24	13	23	78
gene_1911	153	118	88	123	111	228	324	405	463
gene_1912	1463	1313	1226	1390	1129	2548	1835	2127	3627
gene_1913	805	881	882	553	547	752	1003	1614	1870
gene_1914	1916	1810	1710	1593	1285	2465	3197	3892	5772
gene_1915	160	197	215	80	89	96	278	432	411
gene_1916	188	168	209	109	100	147	257	443	472
gene_1917	224	203	217	163	108	189	299	438	650
gene_1918	258	259	251	292	231	449	726	835	1080
gene_1919	16297	14460	13507	41459	33726	80624	49220	52311	61174
gene_1920	345	404	375	441	342	629	742	1016	1018
gene_1921	305	303	298	470	449	719	751	918	896
gene_1922	1978	1952	1817	3932	3226	5135	3104	4156	5093
gene_1923	17439	17959	17641	51723	44000	62074	14299	21634	21424
gene_1924	12	2	3	33	26	38	36	15	27
gene_1925	616	605	672	1337	1144	1745	1306	1859	2029
gene_1926	2447	2385	2286	1565	1357	3002	4806	5570	7008
gene_1927	219	237	229	413	373	577	1391	1600	1871
gene_1928	92	92	71	106	89	165	517	436	566
gene_1929	14467	13488	11948	11546	9350	20502	42949	48575	77716
gene_1930	1328	1128	1040	1020	804	2256	4200	3849	5386
gene_1931	3044	2972	2872	3233	2850	4042	3095	4727	5830
gene_1932	3281	3219	3052	2092	1869	2815	4183	6226	7456
gene_1933	1958	2083	1972	1066	994	1563	2754	3695	4498
gene_1934	2034	1895	1726	3029	2516	5506	6893	7298	10922
gene_1935	1531	1439	1619	965	772	958	1930	3073	2990
gene_1936	350	344	317	370	263	489	804	944	1196
gene_1937	1041	1057	996	784	648	1187	1559	1781	2396
gene_1938	0	0	1	0	2	0	3	3	0
gene_1939	393	396	338	316	292	427	702	742	1100
gene_1940	79	68	71	128	95	181	218	274	433
gene_1941	100	120	86	225	209	407	494	654	878
gene_1942	39	29	33	52	59	68	73	62	109
gene_1943	69	45	62	55	57	82	154	199	270
gene_1944	207	224	222	415	362	356	157	332	348
gene_1945	912	871	825	1037	794	1424	1543	1796	2292
gene_1946	950	888	716	945	745	1663	2158	2285	3487
gene_1947	62	54	59	116	138	301	196	187	314
gene_1948	3722	3576	3333	2380	2029	3383	7044	8731	11373
gene_1949	28	29	16	12	13	12	54	66	60
gene_1950	5067	4705	4303	1875	1459	3108	6499	7215	11031
gene_1951	1991	2430	2204	1818	1728	1876	2688	4639	4911
gene_1952	1305	1242	1050	1433	1152	2391	3887	4407	4960
gene_1953	957	938	879	1278	993	1835	1318	1504	2308
gene_1954	835	676	647	720	548	1419	2229	2083	2988
gene_1955	1235	1181	1076	1344	1036	2753	3835	3682	4735
gene_1956	1280	1257	1136	1230	1023	2064	3244	3779	5177
gene_1957	341	343	292	294	244	624	1028	957	1392
gene_1958	316	319	311	361	276	645	1181	1154	1511
gene_1959	6737	6101	6001	4866	4316	7957	13060	15508	19487
gene_1960	547	556	569	633	574	718	1235	1764	1817
gene_1961	144	175	122	161	121	280	439	477	696
gene_1962	1250	1358	1293	1201	1105	1324	1849	3067	3376
gene_1963	5319	4808	4350	2352	1846	3964	9413	10445	15179
gene_1964	112	132	140	19	20	49	151	155	141
gene_1965	1039	1067	988	1511	1104	2285	1716	2109	2765
gene_1966	4796	4483	4213	1202	870	1672	4685	6256	8083
gene_1967	184	184	153	132	93	172	436	522	648
gene_1968	6855	6519	6000	3094	2679	4618	11742	14636	19159
gene_1969	138	142	96	116	128	278	372	402	643
gene_1970	792	740	625	411	323	665	234	252	335
gene_1971	4	0	1	4	4	0	4	1	12
gene_1972	11713	11504	10064	12746	9814	21375	17934	20055	26677
gene_1973	1720	1541	1400	1463	1164	2745	3800	4034	5943
gene_1974	1223	1168	984	966	741	1480	2087	2621	3095
gene_1975	654	607	554	723	534	1260	1446	1539	2584
gene_1976	4602	4273	4079	3196	2852	5348	7582	9503	13800
gene_1977	29	29	32	27	23	33	123	197	222
gene_1978	202	213	176	228	146	293	674	905	1271
gene_1979	3389	3684	3262	2408	2113	3260	7946	10635	13628
gene_1980	15	14	11	90	93	92	304	468	454
gene_1981	298	277	244	271	236	593	868	825	1205
gene_1982	694	679	678	838	686	1202	1543	1900	2286
gene_1983	720	651	562	1084	818	1802	1783	2002	2568
gene_1984	277	255	228	372	281	642	667	811	952
gene_1985	272	327	364	443	424	320	314	531	479
gene_1986	795	818	743	662	580	1108	1365	1681	1945
gene_1987	113	89	95	94	79	162	356	325	393
gene_1988	2	1	0	3	5	0	1	2	0
gene_1989	386	369	391	365	347	502	705	876	992
gene_1990	1292	1363	1364	1080	906	1372	1846	2509	3109
gene_1991	1039	1061	990	931	821	1060	1893	2648	3241
gene_1992	298	307	309	164	149	224	511	665	847
gene_1993	2146	2149	2021	2955	2580	4512	4870	6705	8715
gene_1994	641	752	765	504	424	518	671	1019	1168
gene_1995	781	762	661	1561	1220	2826	2676	3011	4258
gene_1996	1635	1535	1258	1784	1464	3365	3564	4091	5773
gene_1997	454	430	380	237	211	340	773	1050	1324
gene_1998	7255	6553	6385	10508	8739	16519	12958	15275	17637
gene_1999	1345	1460	1386	1384	1080	1347	2352	3693	3409
gene_2000	1391	1372	1475	1330	1066	1843	2770	3168	3583
gene_2001	1974	2207	2196	1333	1223	1620	3210	4993	4802
gene_2002	64	70	76	46	36	57	103	179	160
gene_2003	10	11	3	4	8	6	20	16	5
gene_2004	131	158	163	56	51	58	105	150	165
gene_2005	994	1088	1053	1059	868	1457	1884	2561	3231
gene_2006	612	556	490	78	53	94	230	308	346
gene_2007	4	4	3	1	2	1	8	5	6
gene_2008	2794	2465	2373	2678	2028	4368	5901	6081	8598
gene_2009	741	714	737	1436	1354	1653	1316	2082	2249
gene_2010	271	252	262	354	270	463	575	751	863
gene_2011	2233	2353	2251	1993	1697	2477	3396	4599	5357
gene_2012	277	316	326	374	330	433	491	788	916
gene_2013	471	408	455	583	511	815	875	1060	1414
gene_2014	1191	1132	1095	917	807	1340	1692	2150	2670
gene_2015	803	808	700	545	435	763	1071	1333	1993
gene_2016	3640	4119	4175	491	445	496	766	1257	1320
gene_2017	147	117	121	59	50	73	60	132	99
gene_2018	934	856	711	780	606	1484	1240	1507	2381
gene_2019	685	633	622	511	425	777	1265	1605	1878
gene_2020	1632	1587	1458	1174	1021	1636	1875	2554	3297
gene_2021	2082	1945	1776	913	731	1847	3928	4218	6529
gene_2022	336	376	391	271	222	332	497	755	909
gene_2023	4844	4385	3934	2143	1658	4688	9546	9534	13163
gene_2024	48	61	52	85	65	113	167	169	275
gene_2025	257	239	163	142	109	259	396	512	717
gene_2026	66	94	84	67	76	65	113	182	158
gene_2027	559	632	608	262	206	307	546	798	920
gene_2028	52	49	54	30	35	30	115	253	196
gene_2029	2431	2351	2024	1448	1170	2306	4763	5819	7965
gene_2030	62	59	41	46	72	137	164	218	281
gene_2031	468	457	437	429	344	690	695	815	922
gene_2032	632	571	590	331	240	413	728	1066	1340
gene_2033	5936	5503	5487	3919	3405	6441	12601	15206	18269
gene_2034	691	826	764	584	508	655	1244	1820	2234
gene_2035	67	67	56	88	63	135	307	259	452
gene_2036	1233	1182	1187	1922	1515	2692	3172	4026	5311
gene_2037	58	48	39	118	94	194	209	216	298
gene_2038	1241	1217	1284	1997	1712	2634	1483	2290	2724
gene_2039	3246	3205	2867	4076	3412	7331	10420	10857	13520
gene_2040	299	348	328	833	628	1415	707	802	1098
gene_2041	1529	1712	1828	765	728	714	1300	2327	2183
gene_2042	1963	1851	1618	1761	1465	2479	2997	3728	5817
gene_2043	24	27	25	15	5	19	43	47	61
gene_2044	195	215	234	294	284	236	358	506	446
gene_2045	320	324	306	442	375	734	890	1146	1375
gene_2046	286	299	329	330	254	359	413	597	636
gene_2047	383	370	384	280	249	321	680	1028	1060
gene_2048	334	357	370	422	394	587	759	884	1043
gene_2049	204	185	186	156	166	250	333	534	617
gene_2050	2443	2378	2230	3004	2371	4381	5104	6235	7865
gene_2051	744	703	742	721	691	1063	1451	1823	2431
gene_2052	456	457	418	687	561	1299	1375	1494	2000
gene_2053	690	720	720	891	726	1001	1455	2032	1991
gene_2054	2	0	0	2	0	4	13	0	2
gene_2055	221	235	226	282	246	372	524	756	703
gene_2056	2011	1909	1823	3862	3046	5378	3933	4839	6615
gene_2057	2851	2551	2306	3572	2640	6086	5943	6367	10746
gene_2058	652	708	676	459	371	522	1099	1534	1424
gene_2059	859	933	880	311	293	403	1027	1600	1692
gene_2060	204	184	148	153	106	266	322	415	572
gene_2061	300	261	314	529	438	564	883	1281	1204
gene_2062	1639	1613	1332	929	784	1700	2299	2406	3586
gene_2063	774	835	804	450	399	680	1115	1617	1718
gene_2064	702	607	537	1287	1041	2582	2887	2889	3183
gene_2065	255	266	226	178	173	286	453	644	722
gene_2066	215	242	209	332	261	675	826	943	1086
gene_2067	404	345	308	469	393	747	1589	1620	2204
gene_2068	635	739	656	755	619	572	790	1571	1319
gene_2069	3604	3653	3690	4087	3330	5492	6836	8668	10627
gene_2070	1744	1851	1900	3038	2545	3682	1994	2772	2746
gene_2071	4906	4908	4548	1919	1586	2970	6001	7774	9437
gene_2072	0	0	0	0	0	0	1	0	0
gene_2073	5138	4570	3964	2531	1892	5868	10494	8644	13477
gene_2074	1005	970	923	1148	930	1694	2208	2367	3038
gene_2075	0	0	0	0	0	0	2	0	0
gene_2076	562	495	453	481	400	921	1514	1508	2149
gene_2077	1274	1199	1151	723	551	971	2269	2933	3786
gene_2078	618	607	574	441	341	594	1166	1621	1756
gene_2079	4281	3975	3310	2557	1823	5109	11051	10468	15166
gene_2080	1134	1107	1031	632	544	877	2120	3020	3475
gene_2081	21	18	21	12	14	14	43	55	75
gene_2082	608	601	684	702	566	852	1506	2090	2237
gene_2083	1173	1126	1042	1193	955	1712	2471	3052	3662
gene_2084	529	551	547	570	455	951	1069	1339	1449
gene_2085	3345	3394	3170	1884	1703	2844	3673	5120	6576
gene_2086	133	139	147	20	27	36	210	291	259
gene_2087	933	950	887	831	705	1120	1156	1565	1795
gene_2088	1851	1937	1875	2063	1746	2410	1256	2175	2576
gene_2089	322	319	310	273	266	476	380	592	772
gene_2090	378	414	426	542	491	739	817	1324	1500
gene_2091	335	321	311	351	316	574	904	1176	1209
gene_2092	1880	1685	1383	2193	1757	4668	3800	3866	6741
gene_2093	1768	1732	1617	1752	1424	2645	2746	3223	4658
gene_2094	561	581	585	494	461	893	1424	1501	1732
gene_2095	4145	4031	3687	2816	2511	4586	5957	7550	10167
gene_2096	195	236	169	1191	1187	1992	291	415	411
gene_2097	245	275	256	417	324	755	489	496	880
gene_2098	768	760	765	616	598	830	930	1240	1594
gene_2099	9117	8873	8182	12464	10662	19232	12754	15222	19418
gene_2100	844	913	831	2165	1701	2616	1285	1672	1814
gene_2101	312	341	246	422	393	786	697	741	951
gene_2102	707	698	664	1047	848	1516	1053	1292	1718
gene_2103	1372	1332	1306	945	756	1287	2840	3712	3766
gene_2104	645	634	592	408	431	764	1096	1473	1613
gene_2105	915	918	772	918	720	1327	1618	1935	2437
gene_2106	511	492	460	1020	928	1434	1349	1654	1885
gene_2107	480	579	460	516	424	750	1005	1333	1798
gene_2108	1283	1220	1067	1233	1002	1904	2585	3544	4487
gene_2109	1811	1733	1691	1257	985	1717	3052	3358	4186
gene_2110	511	494	443	293	225	602	1107	1319	1725
gene_2111	333	293	269	523	397	656	733	1092	1062
gene_2112	3674	3462	3406	2209	1656	2952	5952	7420	7931
gene_2113	931	923	882	592	555	896	2202	2841	2865
gene_2114	516	503	470	850	742	1170	1035	1384	1964
gene_2115	272	248	205	455	290	641	533	717	1008
gene_2116	2011	1721	1691	1403	1122	2289	4836	5713	6439
gene_2117	480	463	483	434	370	873	1199	1249	1506
gene_2118	5021	4433	4026	4516	3441	9924	13132	11702	17645
gene_2119	134	117	139	161	120	270	363	479	503
gene_2120	630	616	551	658	525	895	1373	1916	2167
gene_2121	290	286	315	393	337	523	839	1057	1099
gene_2122	2017	1810	1686	2490	2041	4475	2831	3451	5963
gene_2123	0	0	0	0	0	0	0	0	0
gene_2124	6783	6250	5771	6496	5205	11045	11212	12491	20672
gene_2125	22	21	13	8	8	25	95	73	131
gene_2126	2357	2250	2156	2227	1686	3508	4316	4806	6483
gene_2127	895	871	824	1314	993	1855	1956	2366	3219
gene_2128	3389	3452	3353	4157	3501	6188	4449	5608	7098
gene_2129	1032	1086	929	645	503	1102	1054	1170	1595
gene_2130	1655	1650	1438	1022	814	1715	2562	2866	4275
gene_2131	1	6	2	11	8	29	19	7	20
gene_2132	489	470	397	1251	1011	2539	1387	1357	2019
gene_2133	1249	1324	1347	873	846	705	1487	3130	2731
gene_2134	2320	2326	2332	1421	1142	1927	3979	5730	5839
gene_2135	1163	1059	956	1102	891	1855	3127	3355	3893
gene_2136	2257	2002	1874	2824	2492	4912	5047	5573	7636
gene_2137	3394	3285	2806	3018	2452	6167	5321	5105	6650
gene_2138	668	625	558	862	708	1190	1021	1253	1601
gene_2139	121	125	130	94	73	129	151	197	280
gene_2140	1318	1284	1059	1204	913	2171	3305	3538	5121
gene_2141	373	336	298	246	214	324	588	960	914
gene_2142	1717	1422	1316	864	742	1790	2452	2802	4125
gene_2143	2936	2628	2430	1884	1490	3901	8021	8416	11603
gene_2144	2383	2305	2119	2047	1547	2860	3508	4567	5028
gene_2145	942	987	900	789	738	1358	1707	1903	2700
gene_2146	2151	1998	1804	1488	1272	2330	3300	3891	6054
gene_2147	114	138	117	136	125	202	313	456	399
gene_2148	1347	1224	1140	1516	1379	2771	3873	4148	5818
gene_2149	2995	2726	2415	3964	3192	7863	4345	4570	7117
gene_2150	916	733	743	736	588	1401	1461	1552	2305
gene_2151	1287	1424	1257	1251	1134	1634	2274	3246	3975
gene_2152	7197	7261	6662	9572	7986	14029	9724	12503	17668
gene_2153	1484	1450	1359	2267	1743	3587	3370	3730	4649
gene_2154	491	513	510	305	289	354	737	1114	1125
gene_2155	319	249	264	480	394	983	846	785	1308
gene_2156	2400	2146	1884	2473	1929	4510	5710	6251	9081
gene_2157	3093	2768	2739	2766	2350	4020	6055	7349	9149
gene_2158	1303	1361	1204	1339	1041	2162	2734	3370	4388
gene_2159	1695	1461	1335	1432	1104	2808	3366	3037	4713
gene_2160	412	459	331	341	296	510	848	1102	1298
gene_2161	1255	1230	1129	1070	821	1808	2721	2952	4093
gene_2162	254	300	300	261	232	309	429	584	628
gene_2163	1645	1541	1648	1465	1094	1356	2190	3779	3730
gene_2164	404	363	373	439	334	631	783	913	1109
gene_2165	3344	3173	2743	1729	1354	3337	4388	4919	7365
gene_2166	7511	7311	6568	5108	3936	7477	13848	16815	20297
gene_2167	101	77	80	83	60	113	395	476	578
gene_2168	803	767	736	2764	2555	5779	2706	2735	3490
gene_2169	2812	2981	2623	2547	2188	4006	5590	6452	8180
gene_2170	301	330	297	203	182	325	721	906	1026
gene_2171	581	527	493	584	542	1128	1744	2011	2543
gene_2172	3502	3452	3096	4329	3697	6250	3948	5236	7367
gene_2173	1122	1164	1095	1749	1412	2823	2920	3331	4019
gene_2174	86565	78921	71611	86360	68988	144961	108222	121047	184344
gene_2175	239	235	183	236	182	381	405	469	734
gene_2176	583	565	514	323	317	490	728	938	1105
gene_2177	2940	2689	2262	1819	1482	3428	4418	4900	8265
gene_2178	443	372	333	467	353	907	1145	1192	1779
gene_2179	1324	1199	1100	1335	957	2444	3670	3812	5266
gene_2180	1538	1490	1347	1819	1382	2856	3075	4012	5154
gene_2181	135	134	126	141	160	189	248	397	332
gene_2182	1280	1323	1100	1026	724	1869	2852	2717	3945
gene_2183	506	430	417	507	403	1083	1672	1546	1869
gene_2184	533	465	448	554	447	823	987	1295	1635
gene_2185	96	86	96	164	155	371	274	248	401
gene_2186	707	828	733	1121	937	1770	2382	2663	3542
gene_2187	1068	999	905	865	755	1458	2615	2929	3778
gene_2188	2468	2394	2183	1422	1103	1912	3788	4982	6173
gene_2189	2695	2837	2894	1430	1206	1904	2950	3860	4815
gene_2190	983	889	898	1384	1094	1856	1732	2321	2853
gene_2191	737	728	669	632	494	861	1324	1980	2340
gene_2192	968	958	802	963	785	1820	1651	1649	2420
gene_2193	787	766	753	1054	836	1597	1953	2284	2866
gene_2194	2311	2342	2104	2802	2265	4434	6959	8463	9975
gene_2195	53	33	37	16	16	42	63	99	108
gene_2196	1275	1268	1121	963	714	1630	2103	2428	3646
gene_2197	1541	1520	1545	1630	1453	2241	3749	4943	5837
gene_2198	574	629	608	585	479	634	1009	1939	1658
gene_2199	175	155	165	209	167	282	480	623	669
gene_2200	1218	1036	1072	1335	1061	2240	2163	2613	3907
gene_2201	874	923	896	504	412	749	1728	2324	2673
gene_2202	607	610	579	295	266	512	1055	1327	1627
gene_2203	219	202	212	229	197	419	745	775	869
gene_2204	2132	1963	1731	2127	1774	4678	7503	7651	10201
gene_2205	1156	1042	1002	890	745	1420	1856	2278	3029
gene_2206	1257	1278	1132	639	513	1174	2100	2577	3745
gene_2207	6746	6281	5613	8344	6815	15247	6861	7761	10359
gene_2208	9	5	6	0	1	7	10	19	19
gene_2209	1579	1498	1331	938	718	1554	1956	2243	2967
gene_2210	664	589	551	1239	830	2011	1512	1462	2072
gene_2211	11001	10267	9318	9120	7022	15427	23080	25299	31077
gene_2212	229	197	222	70	60	108	270	412	488
gene_2213	438	425	387	646	537	993	971	1164	1342
gene_2214	746	738	701	513	425	703	1106	1377	1775
gene_2215	728	830	782	772	656	806	1262	1981	1949
gene_2216	803	782	638	602	481	1357	2191	2079	2653
gene_2217	232	193	223	264	246	349	486	844	728
gene_2218	1124	956	909	1135	900	2240	2727	2631	3814
gene_2219	430	393	381	374	317	533	1061	1153	1400
gene_2220	469	357	371	385	285	576	1089	1312	1426
gene_2221	1022	932	906	799	622	1251	1403	1746	2988
gene_2222	3794	3382	3289	2193	1690	4052	6299	6967	10106
gene_2223	767	711	679	981	883	1733	1938	2205	2589
gene_2224	2357	2197	2007	3073	2430	5291	6561	7300	9584
gene_2225	2849	2707	2779	1710	1486	2343	3741	4732	5512
gene_2226	1136	1136	1118	974	811	1124	2307	3356	3517
gene_2227	524	464	442	220	130	269	623	718	918
gene_2228	35	41	42	15	9	16	69	43	73
gene_2229	3271	3243	3009	3946	3347	6013	6307	7575	9631
gene_2230	793	743	669	840	665	1386	1491	1736	2625
gene_2231	2092	1971	1836	1630	1318	2667	4754	5488	6513
gene_2232	7983	7891	7308	3198	2741	4568	6880	8885	13025
gene_2233	1948	1981	1970	2263	2000	3769	4106	4750	5754
gene_2234	53994	48554	42611	31222	23952	58959	115998	122414	197212
gene_2235	215	181	166	230	168	330	394	447	669
gene_2236	377	298	289	495	403	885	894	1019	1286
gene_2237	1121	1184	1137	783	692	1009	1734	2415	3014
gene_2238	1603	1584	1565	1756	1521	2250	3918	5782	6103
gene_2239	0	0	0	0	0	0	0	0	0
gene_2240	760	739	648	976	791	1960	2885	2905	4153
gene_2241	1252	1239	1053	526	409	971	2531	2765	3964
gene_2242	2776	2375	2432	1950	1613	3004	6077	7105	8362
gene_2243	161	163	156	190	172	314	543	664	834
gene_2244	1408	1322	1251	1350	1065	2453	2892	3251	4397
gene_2245	18463	17486	15681	12264	10108	23675	24477	25347	34496
gene_2246	485	495	543	244	218	369	801	1215	1071
gene_2247	180	126	130	144	104	246	576	580	719
gene_2248	533	480	439	1073	828	2206	1417	1304	1771
gene_2249	1350	1357	1114	1711	1297	2483	3117	3948	5079
gene_2250	1139	1079	1037	1344	1171	2122	3293	4031	5020
gene_2251	2710	2484	2284	1162	927	2061	4733	5138	8250
gene_2252	0	0	0	0	0	0	0	0	0
gene_2253	469	464	418	1126	831	2067	1974	1885	2644
gene_2254	3457	3415	3300	5530	4333	9262	9210	10111	11645
gene_2255	784	787	661	1047	781	1954	2528	3173	3908
gene_2256	2140	1989	1715	1921	1499	3804	4274	4021	6330
gene_2257	302	231	230	355	315	773	1110	1153	1361
gene_2258	1555	1375	1257	1411	1097	2560	4333	4599	6075
gene_2259	433	343	328	276	240	651	775	678	1227
gene_2260	2106	1864	1823	2209	1777	3813	4686	5313	8120
gene_2261	1027	1006	973	681	548	1210	2115	2531	3470
gene_2262	6819	6632	6029	5668	4486	8415	16911	20072	26546
gene_2263	65842	60654	53651	22308	17299	42109	96591	98698	129527
gene_2264	1189	1090	1001	1228	896	2127	2369	2542	4279
gene_2265	1571	1314	1200	1417	1054	2559	3179	3285	4818
gene_2266	995	912	827	812	710	1233	2746	3108	3744
gene_2267	3796	3688	3379	2313	2015	3480	8053	10435	11916
gene_2268	15150	13834	12771	8993	8677	17545	32581	38648	45401
gene_2269	7591	7766	6933	3128	2462	4962	8758	10548	16732
gene_2270	1210	1166	1051	1479	1195	2534	2730	3122	4513
gene_2271	367	367	291	769	647	1609	2067	2163	2935
gene_2272	1129	1012	1008	114	117	191	580	552	737
gene_2273	396	341	337	503	406	1105	1450	1377	1812
gene_2274	2334	2276	1963	1296	943	2828	4282	4295	6511
gene_2275	1963	1874	1709	795	627	1510	2710	2894	4009
gene_2276	1821	1761	1392	1642	1173	3296	5259	4976	7570
gene_2277	441	418	369	257	227	629	1349	1249	1782
gene_2278	547	623	577	513	456	718	1656	2054	2309
gene_2279	1912	1815	1516	1609	1373	3152	4222	4593	6499
gene_2280	932	811	804	1249	949	2156	1933	1970	2460
gene_2281	8920	8551	7409	6968	5773	11977	17190	21942	33460
gene_2282	1180	1103	1046	1662	1346	2637	2548	3211	4236
gene_2283	599	545	590	691	578	1132	1437	1668	1974
gene_2284	561	608	586	437	374	770	763	853	1197
gene_2285	384	348	337	420	337	793	1222	1245	1510
gene_2286	1010	926	828	1082	859	1914	2033	2521	3666
gene_2287	939	904	910	924	932	1569	1762	2207	2790
gene_2288	231	256	215	184	191	292	532	713	822
gene_2289	2184	2001	1752	1857	1464	4385	6531	5669	7621
gene_2290	661	634	656	690	605	863	832	1198	1389
gene_2291	1680	1733	1665	1242	1223	1808	2836	4044	5114
gene_2292	2469	2342	2206	1352	1152	2193	3483	4483	5589
gene_2293	292	247	212	446	307	726	558	524	896
gene_2294	947	813	797	1026	858	1721	2008	2094	3169
gene_2295	1675	1507	1307	1213	993	2350	3540	4157	6073
gene_2296	7215	6581	6119	2837	2310	4419	9291	11664	16802
gene_2297	2943	2692	2376	2101	1683	3856	5288	5636	8553
gene_2298	298	317	288	296	228	437	494	658	886
gene_2299	642	609	555	760	647	1336	1833	2110	2732
gene_2300	106	140	167	30	39	50	195	251	296
gene_2301	400	408	312	348	298	503	1100	1178	1467
gene_2302	1676	1537	1513	1191	1053	2084	3209	4146	4725
gene_2303	662	592	548	710	641	1094	1186	1837	2393
gene_2304	2904	2776	2541	3415	2995	5771	5921	7440	10623
gene_2305	656	610	536	1492	1195	2646	2347	2675	3315
gene_2306	107	106	107	171	152	374	591	505	784
gene_2307	2146	2214	1970	2093	1802	3471	4214	5755	7457
gene_2308	934	845	832	821	718	1648	2617	2629	3454
gene_2309	353	361	334	594	495	1213	1386	1397	1921
gene_2310	373	363	287	404	410	951	942	815	1457
gene_2311	521	519	475	518	394	975	1040	1212	1542
gene_2312	158	145	115	147	136	437	856	668	807
gene_2313	3350	3207	2833	2014	1650	4758	6224	5424	7638
gene_2314	2427	2419	2263	2339	1798	3340	5025	6273	8222
gene_2315	12	6	8	31	24	72	65	70	106
gene_2316	1185	1072	1023	1133	864	1723	2596	3302	3990
gene_2317	994	805	794	841	696	1567	1993	2277	3408
gene_2318	10756	10477	9744	2870	2280	4107	7726	10006	13008
gene_2319	1385	1325	1222	1878	1600	2740	3652	4796	5820
gene_2320	807	780	747	802	708	1228	1636	2194	2519
gene_2321	1249	1136	1132	596	479	1144	2493	2627	3058
gene_2322	1156	1065	1013	736	498	1102	2033	2455	3435
gene_2323	1460	1191	1161	1311	1239	2382	3705	4447	5556
gene_2324	384	426	361	503	338	879	1511	1500	1981
gene_2325	602	673	598	849	662	1317	1272	1630	1900
gene_2326	1159	1012	927	1084	840	2541	6040	5471	8578
gene_2327	4368	4060	3553	2821	2399	5617	7151	7027	10592
gene_2328	2906	2726	2605	2540	1873	4444	6389	6828	8752
gene_2329	301	276	271	385	332	587	696	967	1026
gene_2330	2456	2156	2021	3952	3215	7231	4090	4293	6032
gene_2331	146	133	119	55	51	67	132	166	233
gene_2332	3857	3674	3297	3341	2732	5495	6761	7917	10435
gene_2333	6347	6196	5932	4658	3736	6517	8841	11443	14968
gene_2334	1933	1920	1735	1949	1563	3160	3776	4530	6268
gene_2335	2209	2092	1900	2304	1902	3790	4872	5472	7114
gene_2336	80	48	59	93	74	217	293	280	455
gene_2337	242	199	176	234	218	487	553	558	836
gene_2338	1903	1748	1578	1112	858	2211	4345	4023	5607
gene_2339	729	752	657	1121	974	1526	1667	2162	2684
gene_2340	1043	1116	990	1371	1103	1829	2887	3904	4619
gene_2341	1368	1383	1269	1705	1454	2607	2802	3504	4364
gene_2342	42	35	38	11	12	27	50	54	58
gene_2343	234	220	189	160	140	193	371	604	606
gene_2344	385	370	315	342	287	579	933	1164	1404
gene_2345	1661	1452	1396	1000	879	1637	2419	3014	3934
gene_2346	845	703	679	876	732	1794	2869	2795	3619
gene_2347	15248	14448	13697	12359	9841	22606	40621	41454	47753
gene_2348	84	75	71	96	51	185	625	557	655
gene_2349	1673	1690	1640	992	830	1650	3220	3619	4101
gene_2350	7539	7046	6234	3126	2494	6512	8991	8649	14091
gene_2351	1247	1283	1185	1156	1004	1738	1884	2296	2876
gene_2352	10718	10160	9145	1257	989	2311	2903	3181	4279
gene_2353	378	372	428	723	655	890	1109	1614	1625
gene_2354	564	561	451	486	385	598	976	1451	1547
gene_2355	411	479	422	533	423	672	800	1058	1322
gene_2356	1529	1500	1223	2203	1729	3699	3439	3633	5448
gene_2357	324	307	266	312	275	857	838	749	1333
gene_2358	1177	1085	1078	1371	1150	2370	2188	2761	3966
gene_2359	1207	1135	983	1486	1254	2788	3320	3437	4175
gene_2360	549	495	405	582	463	1052	1584	1702	2031
gene_2361	224	225	207	135	136	156	281	408	429
gene_2362	2335	1945	1775	2321	1855	4720	5695	5360	8791
gene_2363	351	336	327	670	564	938	1009	1329	1556
gene_2364	481	557	402	679	580	1325	1779	1926	2490
gene_2365	36	33	33	36	29	35	65	101	90
gene_2366	10	9	12	5	8	7	38	60	66
gene_2367	416	393	324	548	376	944	1381	1314	1810
gene_2368	2146	1837	1887	1505	1113	2261	3741	4384	5956
gene_2369	879	884	781	686	496	946	1589	2058	2396
gene_2370	2928	2663	2378	1969	1500	3560	4607	5058	7523
gene_2371	33	39	25	51	48	130	123	84	159
